Chromosome	Gene	Score	Gene_start	Number_of_SNP
chr1	SPRR2G	0.022814418222599823	153122057	131
chr1	LELP1	0.05036527776031401	153175918	146
chr1	PRR9	0.03401751715419275	153190059	140
chr1	LOR	0.03985749146973943	153232175	179
chr1	PGLYRP3	0.045177241745353244	153270337	176
chr1	PGLYRP4	0.03270284914374651	153302595	203
chr1	S100A9	0.0389550005044762	153330329	49
chr1	S100A12	0.04060146186932788	153346183	52
chr1	S100A8	0.041009605699541096	153362507	84
chr1	S100A7A	0.044121712226155775	153388999	99
chr1	S100A7L2	0.04648967620266541	153409533	68
chr1	S100A7	0.038745899575206806	153430219	201
chr1	S100A6	0.03910366474020362	153507074	140
chr1	S100A5	0.04302650738675655	153509622	14
chr1	S100A4	0.07872021205449797	153516088	34
chr1	S100A3	0.0873931051427707	153519804	23
chr1	S100A2	0.08193334179303444	153533583	113
chr1	S100A16	0.05088300318855471	153579361	99
chr1	S100A14	0.05520045277773859	153586730	13
chr1	S100A13	0.028856782567987193	153591262	42
chr1	S100A1	0.019889152051777378	153600401	11
chr1	CHTOP	0.042943828054329766	153606524	65
chr1	SNAPIN	0.05069783228393671	153631129	32
chr1	ILF2	0.05114545865817627	153634511	38
chr1	NPR1	0.04523727545455522	153651112	117
chr1	INTS3	0.05141966899627933	153700542	211
chr1	SLC27A3	0.04819655671326572	153746829	63
chr1	GATAD2B	0.04859504939714924	153777200	462
chr1	DENND4B	0.04894407991939716	153901976	51
chr1	CRTC2	0.05113769400948177	153920144	28
chr1	SLC39A1	0.04583860937995362	153931574	24
chr1	CREB3L4	0.070740746730513	153940009	22
chr1	JTB	0.05441476045897973	153946744	6
chr1	RAB13	0.05388576880811545	153954126	27
chr1	RPS27	0.0490482649274744	153963234	14
chr1	NUP210L	0.059979996579249496	153965160	468
chr1	TPM3	0.04660306370363562	154127783	113
chr1	C1orf189	0.06475577260497606	154171847	21
chr1	C1orf43	0.08188261812743505	154179181	50
chr1	UBAP2L	0.06404540118057482	154192654	173
chr1	HAX1	0.06518336804544882	154244986	115
chr1	AQP10	0.0590768701191968	154293565	134
chr1	ATP8B2	0.044228319514769056	154298028	285
chr1	IL6R	0.05415809866353046	154377668	426
chr1	SHE	0.06182960011377348	154442247	90
chr1	TDRD10	0.0372817586006633	154474694	241
chr1	UBE2Q1	0.039745765954724725	154521052	43
chr1	CHRNB2	0.04301220607330326	154540256	62
chr1	ADAR	0.044075491379789604	154554537	266
chr1	AL606500.1	0.002184778575060826	154585066	1
chr1	KCNN3	0.040727849170043524	154669930	988
chr1	PMVK	0.04641130037643698	154897209	152
chr1	PBXIP1	0.05373257676662702	154916551	55
chr1	PYGO2	0.05345107873195906	154929501	11
chr1	SHC1	0.07541296589114532	154934773	29
chr1	CKS1B	0.10203504641112908	154947128	17
chr1	FLAD1	0.07118387906218045	154955813	34
chr1	LENEP	0.03749432613297584	154966061	11
chr1	ZBTB7B	0.060443118342122196	154975126	45
chr1	DCST2	0.06889831740125525	154990995	54
chr1	DCST1	0.05634390965026219	155006299	49
chr1	ADAM15	0.05543230875675094	155023041	42
chr1	EFNA4	0.073414144109887	155036206	2
chr1	EFNA3	0.036407586914231314	155036223	129
chr1	EFNA1	0.03278654820070026	155099935	127
chr1	SLC50A1	0.07343358079190987	155107819	12
chr1	DPM3	0.033158816760619374	155112366	49
chr1	KRTCAP2	0.017440692954408255	155141883	53
chr1	RP11-201K10.3	0.03511476661775663	155141884	18
chr1	TRIM46	0.036699956524360124	155145872	32
chr1	MUC1	0.030577710091563716	155158299	10
chr1	THBS3	0.04321531211212675	155165378	38
chr1	MTX1	0.04365528345742964	155178489	45
chr1	GBA	0.035490679760088524	155204242	75
chr1	FAM189B	0.028747397401052185	155216995	34
chr1	SCAMP3	0.025067779436707936	155225769	25
chr1	CLK2	0.03898376251314998	155232658	49
chr1	HCN3	0.03638115204039709	155247373	49
chr1	PKLR	0.036797891554419794	155259629	44
chr1	FDPS	0.05827118220471659	155278538	45
chr1	RUSC1	0.06922907986299684	155290686	40
chr1	ASH1L	0.05236609618704331	155305058	637
chr1	MSTO1	0.04868012417514867	155579978	197
chr1	YY1AP1	0.04978317851504969	155629236	75
chr1	DAP3	0.050508499026366824	155657750	149
chr1	GON4L	0.0482682574824785	155719507	371
chr1	SYT11	0.053455640038206076	155829299	106
chr1	RIT1	0.032095116457035944	155867598	71
chr1	KIAA0907	0.04231187722920918	155882833	72
chr1	RXFP4	0.04572127138360825	155911479	20
chr1	ARHGEF2	0.040123829937694123	155916629	190
chr1	SSR2	0.03365734891449024	155978838	65
chr1	UBQLN4	0.047593694813908696	156005091	87
chr1	LAMTOR2	0.03584771126376281	156024542	17
chr1	RAB25	0.057513517358395425	156030950	31
chr1	MEX3A	0.0435303838441755	156041803	31
chr1	LMNA	0.03903640127160853	156052363	251
chr1	SEMA4A	0.04659120910158164	156117156	142
chr1	SLC25A44	0.04233827908732388	156163879	94
chr1	PMF1-BGLAP	0.022438249618429697	156182772	1
chr1	PMF1	0.0473669477473736	156182783	140
chr1	BGLAP	0.06680599463484423	156211752	3
chr1	PAQR6	0.0575032198236226	156213205	13
chr1	SMG5	0.03705116108846147	156219014	129
chr1	TMEM79	0.05329534880119107	156252725	25
chr1	C1orf85	0.044357219733375	156259879	22
chr1	VHLL	0.03332236115953459	156268414	29
chr1	CCT3	0.038928398456106655	156278758	207
chr1	TSACC	0.025374619639943034	156307104	24
chr1	RHBG	0.06148225709640487	156339002	126
chr1	C1orf61	0.039640484682947896	156374041	137
chr1	MEF2D	0.0505746392513279	156433518	229
chr1	IQGAP3	0.03821842750144877	156495196	249
chr1	TTC24	0.0216795073258483	156549518	62
chr1	APOA1BP	0.01789108205918391	156561553	27
chr1	GPATCH4	0.02438487858125035	156564278	99
chr1	HAPLN2	0.03540727469671505	156589085	73
chr1	BCAN	0.03728538108406769	156611181	99
chr1	NES	0.02756621701912901	156638554	85
chr1	CRABP2	0.0496338279892342	156669397	102
chr1	ISG20L2	0.040621311502617975	156691682	48
chr1	RRNAD1	0.034929356121115196	156698233	29
chr1	MRPL24	0.04314551814461397	156707094	21
chr1	HDGF	0.05722155986685376	156711898	24
chr1	PRCC	0.04315695064123166	156720401	228
chr1	SH2D2A	0.043387835805645286	156776034	39
chr1	NTRK1	0.048821371968255166	156785431	237
chr1	INSRR	0.05968951827812033	156809854	32
chr1	PEAR1	0.04226888381323898	156863489	156
chr1	LRRC71	0.044914466096900536	156890441	68
chr1	ARHGEF11	0.04923138141892093	156904631	588
chr1	ETV3L	0.04977311981321973	157061835	372
chr1	ETV3	0.03179031335470468	157090982	1364
chr1	FCRL5	0.04277060219086086	157483166	1392
chr1	FCRL4	0.06658790537161377	157543538	435
chr1	FCRL3	0.06646774018033254	157644110	392
chr1	FCRL2	0.0457059973492533	157715522	261
chr1	FCRL1	0.05120799621962172	157764192	144
chr1	CD5L	0.050001076633918444	157800703	596
chr1	KIRREL	0.04530526021699911	157963062	971
chr1	CD1D	0.029995702507310852	158149736	481
chr1	CD1A	0.025835873363069414	158223926	373
chr1	CD1C	0.05125551096937808	158259575	143
chr1	CD1B	0.04686734047059645	158297740	157
chr1	CD1E	0.0726125637807906	158323253	222
chr1	OR10T2	0.07018462542330164	158368311	300
chr1	OR10K2	0.04692670977599812	158389717	186
chr1	OR10K1	0.045401534253839075	158435271	172
chr1	OR10R2	0.03493939842472037	158449667	249
chr1	OR6Y1	0.028815637037396834	158516917	295
chr1	OR6P1	0.04568015392465935	158532440	77
chr1	OR10X1	0.055006701826570505	158548708	107
chr1	OR10Z1	0.030755116671045375	158576228	75
chr1	SPTA1	0.06436701676431786	158580495	368
chr1	OR6K2	0.05633395488037376	158669368	67
chr1	OR6K3	0.04203807409086514	158686957	137
chr1	OR6K6	0.0429020574464138	158724509	178
chr1	OR6N1	0.024987096179814653	158735465	103
chr1	OR6N2	0.041607715523483635	158746471	179
chr1	MNDA	0.02578662455251134	158801106	540
chr1	PYHIN1	0.02168621151266518	158900585	486
chr1	IFI16	0.0355024866304554	158969757	406
chr1	AIM2	0.04324681778576128	159032273	305
chr1	CADM3	0.06839511643045622	159141398	168
chr1	DARC	0.043406596947520325	159173096	239
chr1	FCER1A	0.04840560548161787	159259503	309
chr1	OR10J3	0.04221058585903781	159283459	327
chr1	OR10J1	0.05130624833112505	159409511	601
chr1	OR10J5	0.04570605823818129	159504792	379
chr1	APCS	0.036534052520305324	159557614	550
chr1	CRP	0.03643760733650596	159682078	442
chr1	DUSP23	0.039072581348349955	159750721	199
chr1	FCRL6	0.04654804889485321	159770300	141
chr1	SLAMF8	0.03207994114817832	159796539	58
chr1	C1orf204	0.022796077647438736	159804263	82
chr1	VSIG8	0.020605148764271372	159824105	18
chr1	RP11-190A12.7	0.026048949148609668	159827689	71
chr1	CCDC19	0.027995082664927614	159842153	140
chr1	AL590560.1	0.0395289034856831	159879883	34
chr1	TAGLN2	0.046440922721157	159887896	48
chr1	IGSF9	0.041358582699247595	159896828	94
chr1	SLAMF9	0.0567011799182503	159921281	222
chr1	PIGM	0.04587724106574402	159997461	259
chr1	KCNJ10	0.05060119673104853	160007256	159
chr1	KCNJ9	0.04070116352717162	160051359	63
chr1	IGSF8	0.0514699652454619	160061129	57
chr1	ATP1A2	0.04761321529845981	160085548	208
chr1	ATP1A4	0.038430236033018275	160121359	263
chr1	CASQ1	0.054778806936124	160160284	63
chr1	PEA15	0.04026960669238014	160175126	27
chr1	DCAF8	0.04730264953464636	160185504	170
chr1	PEX19	0.050869665812384425	160246601	24
chr1	COPA	0.04852226232152973	160259062	153
chr1	NCSTN	0.0513840980582439	160313061	78
chr1	NHLH1	0.049555713142099396	160336856	93
chr1	VANGL2	0.05863362739714626	160370375	266
chr1	SLAMF6	0.04320011938170271	160454819	305
chr1	CD84	0.03407995055267327	160510884	303
chr1	SLAMF1	0.04027800647006104	160577889	295
chr1	CD48	0.029580598584785265	160648535	311
chr1	SLAMF7	0.0453682514831642	160709036	256
chr1	LY9	0.03612568350767609	160765863	250
chr1	CD244	0.05125903776883909	160799949	219
chr1	ITLN1	0.040901654444675896	160846328	281
chr1	ITLN2	0.035950029135575455	160914814	374
chr1	F11R	0.04037366615248157	160965000	321
chr1	TSTD1	0.040543913400035186	161007420	5
chr1	USF1	0.029285955615385318	161009040	31
chr1	ARHGAP30	0.041673891262995554	161016735	98
chr1	AL591806.1	0.010216428729212981	161035654	3
chr1	PVRL4	0.04837970843650497	161040784	88
chr1	KLHDC9	0.03960839664159472	161068150	25
chr1	PFDN2	0.04177537496927867	161070345	74
chr1	NIT1	0.038511552630430455	161087875	11
chr1	DEDD	0.03413092148880306	161090763	60
chr1	UFC1	0.04069143233980549	161122565	67
chr1	USP21	0.05511275545294786	161129239	21
chr1	PPOX	0.037769819914298126	161136199	32
chr1	B4GALT3	0.04900871762770243	161141099	24
chr1	ADAMTS4	0.052222923393619	161154097	56
chr1	NDUFS2	0.051158887624162055	161166893	74
chr1	FCER1G	0.03841827058049984	161185023	24
chr1	AL590714.1	0.039384404652831925	161190159	13
chr1	APOA2	0.06010029885940069	161192081	11
chr1	TOMM40L	0.05045150341446098	161195792	13
chr1	NR1I3	0.04219326305927199	161199455	107
chr1	PCP4L1	0.04036453175951121	161228516	263
chr1	MPZ	0.03793965213968762	161274524	75
chr1	SDHC	0.02454821506920549	161284046	369
chr1	C1orf192	0.02919400616075953	161334520	427
chr1	FCGR2A	0.03713195790986716	161475219	337
chr1	HSPA6	0.03845546976914603	161494035	53
chr1	FCGR3A	0.04582300433982861	161511548	151
chr1	FCGR2B	0.029385399913809444	161551100	452
chr1	FCGR3B	0.026104788479473735	161592985	65
chr1	FCRLA	0.02990777946613275	161676761	152
chr1	FCRLB	0.03136208722789833	161691352	138
chr1	DUSP12	0.0406250634542631	161719547	127
chr1	ATF6	0.030007921497060146	161736083	922
chr1	OLFML2B	0.04298542606734923	161952981	327
chr1	NOS1AP	0.047638020688157395	162039563	1678
chr1	RP11-565P22.6	0.03028685235150052	162335196	9
chr1	C1orf226	0.034624943630093705	162336697	96
chr1	C1orf111	0.046669278395676146	162342992	32
chr1	SH2D1B	0.031705837121933235	162365055	308
chr1	UHMK1	0.03901850062457301	162467040	450
chr1	UAP1	0.05036299312831996	162531322	237
chr1	DDR2	0.036730196571512906	162601162	785
chr1	HSD17B7	0.04596536924582626	162760491	130
chr1	C1orf110	0.044145641590635026	162794247	933
chr1	RGS4	0.04130227482922754	163038564	694
chr1	RGS5	0.0379450926064838	163080910	943
chr1	NUF2	0.03848533355345654	163236365	3416
chr1	PBX1	0.042705888631686666	164524820	5008
chr1	LMX1A	0.04715690606029274	165171103	1785
chr1	RXRG	0.04392432809123211	165370158	635
chr1	LRRC52	0.03018993565743169	165513243	652
chr1	MGST3	0.03939543320262403	165600097	487
chr1	ALDH9A1	0.03494743620173014	165631452	321
chr1	TMCO1	0.03712483009413014	165696031	516
chr1	UCK2	0.050362074219440424	165796767	703
chr1	FAM78B	0.04158057195606829	166026673	2401
chr1	AL626787.1	0.03469849675883486	166026678	11
chr1	POGK	0.03750310913410376	166808680	2461
chr1	TADA1	0.04139239032070748	166825746	215
chr1	ILDR2	0.057687627770560156	166882442	289
chr1	MAEL	0.04457374336701166	166958345	235
chr1	GPA33	0.03811765270475785	167022072	270
chr1	DUSP27	0.03922129490727511	167063281	507
chr1	POU2F1	0.04813869026530124	167190065	924
chr1	CD247	0.060509253859986484	167399876	458
chr1	CREG1	0.03497542667497415	167498913	462
chr1	RCSD1	0.03796499794072479	167599329	749
chr1	MPZL1	0.0390660096400433	167690428	426
chr1	ADCY10	0.044431371534326455	167778624	657
chr1	MPC2	0.04030104788037804	167885966	51
chr1	DCAF6	0.05119950246880334	167905020	455
chr1	GPR161	0.04562664660747528	168053996	316
chr1	TIPRL	0.04250284585444198	168148170	286
chr1	SFT2D2	0.04525563639377516	168195175	225
chr1	TBX19	0.045453993598064436	168250277	676
chr1	XCL2	0.03984227634291343	168510002	718
chr1	XCL1	0.040149659163712964	168545710	396
chr1	DPT	0.04294958826223533	168664696	1619
chr1	ATP1B1	0.038229974846721665	169074934	1259
chr1	NME7	0.0582463566187568	169101768	1417
chr1	BLZF1	0.049497604846486236	169337207	126
chr1	CCDC181	0.05104772871625955	169364107	291
chr1	SLC19A2	0.05598269162881302	169433146	136
chr1	F5	0.04772526077458467	169483403	489
chr1	SELP	0.04496957219366847	169558086	252
chr1	C1orf112	0.04138395229520765	169631244	824
chr1	SELL	0.0411646976015135	169659807	126
chr1	SELE	0.03610678458456591	169691780	372
chr1	METTL18	0.03493168144411451	169761669	9
chr1	SCYL3	0.036443455663121425	169818771	285
chr1	KIFAP3	0.03588284913459588	169890466	1113
chr1	METTL11B	0.035061795076209816	170115141	1163
chr1	GORAB	0.03380152775216618	170501269	1016
chr1	PRRX1	0.043890702847255124	170631868	961
chr1	MROH9	0.03364391665859713	170904611	1281
chr1	FMO3	0.032727003703085546	171060017	289
chr1	FMO6P	0.024619530610305904	171106878	252
chr1	FMO2	0.031788890913213595	171154346	342
chr1	FMO1	0.03885132792588581	171217637	293
chr1	FMO4	0.04019622369464163	171283346	498
chr1	PRRC2C	0.03376479236818896	171454650	977
chr1	MYOC	0.03418626322776724	171604556	308
chr1	VAMP4	0.03114844038243448	171669299	526
chr1	METTL13	0.02597302705337395	171750787	316
chr1	DNM3	0.040037745143880275	171810620	2219
chr1	PIGC	0.03892120965000094	172339328	173
chr1	C1orf105	0.04062912502337619	172389827	394
chr1	SUCO	0.04388107641729395	172501488	411
chr1	FASLG	0.05784898715379208	172628153	775
chr1	TNFSF18	0.057278966097137146	173009099	951
chr1	TNFSF4	0.055079052235443356	173152872	929
chr1	PRDX6	0.03140019122125199	173446404	558
chr1	SLC9C2	0.03770875636749995	173469602	392
chr1	ANKRD45	0.04649858250353082	173578699	230
chr1	KLHL20	0.04541966963888201	173684079	271
chr1	CENPL	0.04427152913313692	173768687	89
chr1	DARS2	0.038579896321695374	173793640	113
chr1	ZBTB37	0.0416065957901868	173837219	168
chr1	SERPINC1	0.052575450449473315	173872946	60
chr1	RC3H1	0.05359738469462127	173900351	478
chr1	RABGAP1L	0.036986025544484026	174128547	2983
chr1	GPR52	0.05986292929492624	174417211	2
chr1	CACYBP	0.04794306180263392	174968299	39
chr1	MRPS14	0.0521006244190491	174979924	131
chr1	TNN	0.0449024970754769	175036993	580
chr1	KIAA0040	0.04729756784696847	175126122	508
chr1	TNR	0.048632582567289	175284329	2828
chr1	RFWD2	0.042173105075104425	175913966	2195
chr1	PAPPA2	0.04393642270550231	176432306	1813
chr1	ASTN1	0.04047101845236405	176826437	1187
chr1	BRINP2	0.046914286053813134	177140632	1729
chr1	SEC16B	0.044927521496522294	177893090	2118
chr1	RASAL2	0.0574890815366992	178062863	1483
chr1	TEX35	0.07303252508557986	178482211	184
chr1	C1orf220	0.0631030585138916	178511886	388
chr1	C1ORF220	0.06262641236529107	178511949	32
chr1	RALGPS2	0.04208628905342573	178694299	1337
chr1	ANGPTL1	0.046833240677316305	178818839	66
chr1	FAM20B	0.06180074842638756	178994938	515
chr1	TOR3A	0.0642558049603213	179050511	100
chr1	ABL2	0.05977176976527134	179068461	632
chr1	SOAT1	0.046335131121585826	179262924	601
chr1	AXDND1	0.0477099915067559	179334854	1304
chr1	AL160286.1	0.040032030688773215	179443715	165
chr1	NPHS2	0.06332259462861901	179519673	171
chr1	TDRD5	0.040281527810342964	179560747	630
chr1	FAM163A	0.03999720181824185	179712297	602
chr1	TOR1AIP2	0.04272257180599143	179809101	214
chr1	IFRG15	0.029843294063306512	179833915	2
chr1	TOR1AIP1	0.029927282543919156	179851176	261
chr1	CEP350	0.03237810878505548	179923872	879
chr1	QSOX1	0.0399817516695423	180123968	512
chr1	LHX4	0.040894864366331135	180199420	339
chr1	ACBD6	0.035450805683776	180244514	1443
chr1	XPR1	0.04679798868221323	180601139	1281
chr1	KIAA1614	0.04003166606041687	180882289	279
chr1	AL162431.1	0.045498212609551274	180941694	79
chr1	STX6	0.04163312864558018	180941860	184
chr1	MR1	0.03931982299832428	181003066	265
chr1	IER5	0.03695343629686335	181057637	910
chr1	CACNA1E	0.04006294090789226	181382237	3228
chr1	ZNF648	0.03290204797737796	182023704	1363
chr1	GLUL	0.033369064319371464	182350838	941
chr1	TEDDM1	0.060000048461709116	182367251	131
chr1	RGSL1	0.04070220370968487	182419255	705
chr1	RNASEL	0.0509941586791043	182542768	109
chr1	RGS16	0.06093714316119055	182567757	119
chr1	RGS8	0.051625622016960214	182615238	462
chr1	NPL	0.05320843109833737	182758427	384
chr1	DHX9	0.05118237495036104	182808503	229
chr1	SHCBP1L	0.04719828666025507	182868999	394
chr1	LAMC1	0.03611711022018535	182992594	980
chr1	LAMC2	0.04027212190571646	183155372	469
chr1	NMNAT2	0.050496856138491586	183217371	895
chr1	SMG7	0.056168202004565675	183441350	391
chr1	NCF2	0.0590812860930191	183524697	153
chr1	ARPC5	0.051709437334858	183592400	221
chr1	RGL1	0.053605139552052816	183605219	1320
chr1	APOBEC4	0.0484738088168665	183615540	50
chr1	COLGALT2	0.04648268163632883	183898795	523
chr1	TSEN15	0.03759996351857425	184020810	659
chr1	C1orf21	0.03923744899976997	184356191	2016
chr1	EDEM3	0.04993488834927503	184659364	579
chr1	FAM129A	0.04830041957006777	184759857	1055
chr1	RNF2	0.04571243194227633	185014495	390
chr1	TRMT1L	0.04680050281835438	185087219	176
chr1	SWT1	0.05500653105215635	185126211	488
chr1	IVNS1ABP	0.04908438353835849	185265519	931
chr1	HMCN1	0.05608786561511307	185703682	2507
chr1	PRG4	0.045528506855376294	186265404	271
chr1	TPR	0.05444892052038722	186280783	249
chr1	C1orf27	0.053933423799305186	186344889	197
chr1	AL596220.1	0.07841145628652087	186364122	4
chr1	OCLM	0.04815714888292859	186369703	5
chr1	PDC	0.039162525665021576	186412697	566
chr1	PTGS2	0.04598769216331071	186640922	876
chr1	PLA2G4A	0.041112045612703395	186798084	9852
chr1	BRINP3	0.0387076204060717	190066791	14278
chr1	RGS18	0.04035256041453142	192127586	4170
chr1	RGS21	0.044674474899089135	192286121	865
chr1	RGS1	0.05402657395091892	192544856	497
chr1	RGS13	0.02687370006385416	192605274	613
chr1	RGS2	0.03680351393300071	192778168	779
chr1	UCHL5	0.04850469441228887	192981379	479
chr1	TROVE2	0.059433263651902074	193028551	126
chr1	GLRX2	0.06112377411459288	193065597	88
chr1	CDC73	0.04051352833754716	193091146	8682
chr1	B3GALT2	0.07001972493164585	193148174	22
chr1	KCNT2	0.041196140847799836	196194908	8822
chr1	CFH	0.04811195913058535	196621007	572
chr1	CFHR3	0.04189256565732923	196743924	258
chr1	CFHR1	0.029834953363214713	196788886	86
chr1	CFHR2	0.036073377883243996	196788897	353
chr1	CFHR4	0.050796028146342403	196819370	175
chr1	CFHR5	0.04507089898297144	196946666	201
chr1	F13B	0.03305780448676916	197008320	178
chr1	ASPM	0.03406099351567587	197053257	222
chr1	ZBTB41	0.03589063474398442	197122809	160
chr1	CRB1	0.05264376342190663	197170591	851
chr1	DENND1B	0.0557539888652867	197473877	965
chr1	C1orf53	0.05321894652165278	197871776	258
chr1	LHX9	0.0464171560113301	197881036	646
chr1	NEK7	0.05101682129920851	198126092	1790
chr1	ATP6V1G3	0.04220313919751911	198492351	864
chr1	PTPRC	0.049874324410460545	198607800	3751
chr1	NR5A2	0.046182832902828215	199996729	4908
chr1	ZNF281	0.03441658643347185	200374067	833
chr1	KIF14	0.033557569934628974	200520627	790
chr1	DDX59	0.02474490919640305	200593023	509
chr1	CAMSAP2	0.038617856767314086	200708685	730
chr1	GPR25	0.038865773361419734	200842082	92
chr1	C1orf106	0.04270120229282639	200860175	300
chr1	KIF21B	0.05140601380008655	200938519	423
chr1	CACNA1S	0.04302493564553775	201008641	445
chr1	ASCL5	0.05544585310688612	201083080	91
chr1	TMEM9	0.06374716163760635	201103899	306
chr1	IGFN1	0.04527467432249452	201159952	483
chr1	PKP1	0.04659307136835428	201252579	475
chr1	TNNT2	0.04556671696223719	201328135	132
chr1	LAD1	0.06123761645570795	201342371	155
chr1	TNNI1	0.027900208592446664	201373624	203
chr1	PHLDA3	0.03249696731470395	201434619	187
chr1	CSRP1	0.03560551554202497	201452657	534
chr1	AC096677.1	0.04436456699066429	201592012	320
chr1	NAV1	0.04237302230994538	201592410	794
chr1	IPO9	0.060554544803733325	201798268	211
chr1	SHISA4	0.05594695586295262	201857807	28
chr1	LMOD1	0.05358634927729635	201865579	244
chr1	TIMM17A	0.045481764047512405	201924618	143
chr1	RNPEP	0.03876092298528984	201951499	226
chr1	ELF3	0.03742218668872278	201977072	314
chr1	GPR37L1	0.030010844988967795	202091985	376
chr1	ARL8A	0.04282765490330445	202102531	44
chr1	PTPN7	0.05012851828228246	202116140	172
chr1	LGR6	0.04314328159938454	202163028	656
chr1	UBE2T	0.049137280753492066	202300784	64
chr1	PPP1R12B	0.051691843882143665	202317826	797
chr1	SYT2	0.04816249184301024	202559723	568
chr1	KDM5B	0.03232007667741418	202696525	433
chr1	RP11-480I12.4	0.048822092952299945	202789393	189
chr1	RABIF	0.02955600013769185	202848084	148
chr1	KLHL12	0.03710952371591751	202860227	178
chr1	ADIPOR1	0.026943812058602103	202909950	131
chr1	CYB5R1	0.040462157444191044	202930996	115
chr1	TMEM183A	0.035398744225896256	202976513	155
chr1	PPFIA4	0.04514198298254851	202995625	267
chr1	MYOG	0.06267259690646983	203052259	36
chr1	ADORA1	0.08015860115226343	203059781	299
chr1	MYBPH	0.058128760971924265	203136938	43
chr1	CHI3L1	0.050888900330831786	203148058	121
chr1	CHIT1	0.04366267015373991	203181954	421
chr1	BTG2	0.032380567519990536	203274618	139
chr1	FMOD	0.04249400275267447	203309755	425
chr1	PRELP	0.04124490913486321	203444955	402
chr1	OPTC	0.0295213319508907	203463270	333
chr1	ATP2B4	0.05164559671335851	203595688	727
chr1	LAX1	0.0280357850552058	203734303	156
chr1	ZC3H11A	0.02657714399229084	203764781	296
chr1	ZBED6	0.059997658862413705	203765436	12
chr1	SNRPE	0.03667221589913311	203830730	539
chr1	SOX13	0.040203508608599496	204042242	729
chr1	ETNK2	0.04491557030423054	204100189	93
chr1	REN	0.06813401130612755	204123943	117
chr1	KISS1	0.049614708825711416	204159468	108
chr1	GOLT1A	0.05653724797292382	204167287	78
chr1	PLEKHA6	0.03605692554110666	204187978	870
chr1	PPP1R15B	0.04766302650216208	204372514	86
chr1	PIK3C2B	0.04435608276251872	204391755	431
chr1	MDM4	0.06506258412569656	204485510	466
chr1	LRRN2	0.049346752169222054	204586297	786
chr1	NFASC	0.045105241669918715	204797778	1372
chr1	CNTN2	0.03911278329032322	205012324	251
chr1	TMEM81	0.04088323643142221	205052257	28
chr1	RBBP5	0.05142556384408484	205055269	222
chr1	DSTYK	0.041773460718865056	205111631	373
chr1	TMCC2	0.0583991513050104	205197303	299
chr1	NUAK2	0.04605760585952541	205271186	207
chr1	KLHDC8A	0.03524842990996843	205305219	266
chr1	LEMD1	0.03968557371225167	205350505	537
chr1	CDK18	0.045732943452649735	205473722	441
chr1	MFSD4	0.04078072346493506	205538012	281
chr1	ELK4	0.045628360914122375	205577070	172
chr1	SLC45A3	0.05312745271310504	205626978	274
chr1	NUCKS1	0.048291122465612575	205681946	242
chr1	AC119673.1	0.0722008367839828	205682496	7
chr1	RAB7L1	0.0474571997253528	205737113	123
chr1	SLC41A1	0.04198883436243114	205758220	164
chr1	PM20D1	0.03465371001948664	205797149	271
chr1	SLC26A9	0.03919987373577498	205882175	351
chr1	FAM72A	0.07538586739332276	206136915	113
chr1	AVPR1B	0.0435715066584467	206223975	246
chr1	C1orf186	0.059578845265309786	206238871	200
chr1	CTSE	0.10260290873140472	206317458	72
chr1	SRGAP2	0.06410252386264967	206516199	326
chr1	IKBKE	0.07892743921176953	206643790	120
chr1	C1orf147	0.06387087344844321	206664448	56
chr1	RASSF5	0.04308204024555873	206680878	249
chr1	EIF2D	0.042747449058928695	206744619	239
chr1	DYRK3	0.036121020682906	206808880	254
chr1	MAPKAPK2	0.03890442387437006	206858288	278
chr1	IL10	0.04556726512401152	206940946	172
chr1	IL19	0.04242134074063125	206972214	285
chr1	IL20	0.05212539220499771	207038698	99
chr1	IL24	0.05214264706184449	207070787	86
chr1	FAIM3	0.051528850935303135	207077730	67
chr1	PIGR	0.04928973873732983	207101862	97
chr1	FCAMR	0.04908852567814675	207131309	170
chr1	C1orf116	0.05430689272762296	207191865	204
chr1	YOD1	0.04107776650376787	207217193	27
chr1	PFKFB2	0.053571595594490366	207222800	98
chr1	C4BPB	0.05323485227681974	207262186	62
chr1	C4BPA	0.05557141036059571	207277606	467
chr1	CD55	0.05025339075651438	207494852	685
chr1	CR2	0.049971642516867885	207627574	338
chr1	CR1	0.04043216511156713	207669491	494
chr1	CR1L	0.02811052771507059	207818457	556
chr1	CD46	0.043531294428963065	207925401	354
chr1	CD34	0.04376389039754673	208057593	746
chr1	PLXNA2	0.04501016018597071	208195586	4840
chr1	CAMK1G	0.041847851908408715	209757061	3164
chr1	LAMB3	0.04562417004821222	209788214	278
chr1	G0S2	0.05394777387917369	209848764	64
chr1	HSD11B1	0.05403464727414549	209859509	233
chr1	TRAF3IP3	0.045085903876896934	209929376	181
chr1	C1orf74	0.055560176446669156	209955660	11
chr1	IRF6	0.032985433124968135	209959035	169
chr1	DIEXF	0.039020273102094334	210001351	462
chr1	SYT14	0.04610119692537369	210111537	1283
chr1	SERTAD4	0.03876927804059975	210406143	364
chr1	HHAT	0.03616852989537842	210501595	2443
chr1	KCNH1	0.047955230075370614	210856554	2681
chr1	RCOR3	0.045569166894651514	211431718	679
chr1	TRAF5	0.04127292270728687	211499956	457
chr1	RD3	0.03463844329541943	211649863	694
