Chromosome	Gene	Score	Gene_start	Number_of_SNP
chr10	MCU	0.0005404632525263856	74451888	530
chr10	OIT3	0.0007924266662579109	74653338	95
chr10	PLA2G12B	0.0005973071608560506	74694927	144
chr10	P4HA1	0.0006086877091378252	74766974	449
chr10	NUDT13	0.0007225543145010999	74870216	122
chr10	ECD	0.00060752253569549	74889912	184
chr10	FAM149B1	0.0003178547605646272	74927923	69
chr10	DNAJC9	0.0005339366205128125	74943119	245
chr10	MRPS16	0.0006873474095346628	75006509	33
chr10	TTC18	0.0006864471091236437	75013516	531
chr10	ANXA7	0.0005736873470800829	75134858	204
chr10	MSS51	0.0010173124177364431	75183338	71
chr10	PPP3CB	0.0013584932079866905	75196185	242
chr10	USP54	0.0005959884270361361	75257295	472
chr10	MYOZ1	0.0006462673277621246	75391411	55
chr10	SYNPO2L	0.0009984569056274665	75404638	98
chr10	AGAP5	0.0008734963274490941	75434032	98
chr10	SEC24C	0.000902238845354377	75504119	128
chr10	AC022400.2	0.0005003840944903167	75531934	1
chr10	FUT11	0.0006381636946597741	75532048	27
chr10	CHCHD1	0.00041513547677792076	75541804	7
chr10	ZSWIM8	0.0005941307788458821	75545339	32
chr10	RP11-574K11.31	0.0006166708545366558	75556271	10
chr10	NDST2	0.001332764163394143	75561668	30
chr10	CAMK2G	0.0008504957936382811	75572258	216
chr10	PLAU	0.0005724065739597014	75668934	85
chr10	C10orf55	0.0009590944800921511	75669726	173
chr10	VCL	0.0007932961680871293	75757871	428
chr10	AP3M1	0.0006511942493417797	75881523	87
chr10	ADK	0.0006941653741757978	75910959	1791
chr10	KAT6B	0.0006725106893914124	76585339	758
chr10	DUPD1	0.0004952520072114084	76797593	201
chr10	DUSP13	0.00036173965885893695	76854191	148
chr10	SAMD8	0.0007630360960087599	76859343	315
chr10	VDAC2	0.0012585452636677287	76969911	124
chr10	COMTD1	0.000928999606872034	76993726	315
chr10	ZNF503	0.0008812508372926353	77157587	536
chr10	C10orf11	0.000920417791206446	77360997	4108
chr10	KCNMA1	0.0006578017807485174	78629358	4560
chr10	DLG5	0.000952907847285233	79550548	1046
chr10	AL391421.1	0.0005222570036232654	79626632	15
chr10	POLR3A	0.00064033474807176	79734906	298
chr10	RPS24	0.0006228522805190251	79793517	2258
chr10	ZMIZ1	0.0006620718595660377	80828791	3566
chr10	PPIF	0.00126555716398888	81107224	150
chr10	ZCCHC24	0.0009592519141510504	81142080	645
chr10	AL133481.1	0.0013965079782160936	81266125	214
chr10	EIF5AL1	0.0006653359567953557	81272356	116
chr10	SFTPA2	0.0012446457978041497	81315607	307
chr10	SFTPA1	0.0026724760524921257	81370694	420
chr10	NUTM2B	0.0011973338028123325	81462982	331
chr10	NUTM2E	0.00045361131836605843	81601113	291
chr10	SFTPD	0.00045772072397376327	81697495	970
chr10	TMEM254	0.0003360180337477708	81838401	553
chr10	PLAC9	0.0006871836347805283	81891437	297
chr10	ANXA11	0.0004381161121890304	81910644	385
chr10	AL359195.1	0.0005609065496797167	82009465	240
chr10	MAT1A	0.0004853233828726673	82031575	235
chr10	DYDC1	0.0007786755073832034	82095860	117
chr10	DYDC2	0.0006643267189235769	82104500	251
chr10	FAM213A	0.0004456638875456199	82167584	285
chr10	TSPAN14	0.0005712547144588347	82213921	382
chr10	SH2D4B	0.0005949424217601237	82297657	3440
chr10	NRG3	0.0006600568775618333	83635069	11284
chr10	GHITM	0.0005850234001040074	85899195	3229
chr10	C10orf99	0.0006091757345864419	85933493	122
chr10	CDHR1	0.0006020251782502972	85954409	174
chr10	LRIT2	0.0004226330580390699	85980253	55
chr10	LRIT1	0.00021308546309635167	85991348	82
chr10	RGR	0.0004075955265542794	86004808	244
chr10	CCSER2	0.0006311714980960485	86088341	3859
chr10	GRID1	0.0008911976565483396	87359311	6812
chr10	WAPAL	0.0007877918468400396	88195012	880
chr10	OPN4	0.0006704981490978378	88414313	412
chr10	LDB3	0.0004930097859864926	88428205	471
chr10	BMPR1A	0.0005656287149853759	88516406	878
chr10	MMRN2	0.000584043511297294	88695296	153
chr10	SNCG	0.0006105118690309112	88718374	35
chr10	ADIRF	0.0006842695693766864	88727948	169
chr10	FAM25A	0.0006670151990535339	88780062	191
chr10	GLUD1	0.0006021991196707997	88810242	220
chr10	FAM35A	0.0006547502260816261	88853917	378
chr10	NUTM2A	0.00046540168247480616	88985204	123
chr10	NUTM2D	0.0003515640696877242	89117424	326
chr10	MINPP1	0.0007365207866734553	89264631	523
chr10	PAPSS2	0.0005267634225736388	89419369	716
chr10	ATAD1	0.0005014701744909937	89511268	381
chr10	KLLN	0.0009518542466987156	89618917	53
chr10	PTEN	0.0004777874545639777	89622869	1168
chr10	RNLS	0.0007954209169655992	90033620	1901
chr10	LIPJ	0.0007599055150111398	90346509	247
chr10	LIPF	0.0008766468120169742	90424197	307
chr10	LIPK	0.0015563286371850582	90484300	335
chr10	LIPN	0.0011271523354297577	90521162	206
chr10	LIPM	0.0007749307943331066	90562486	165
chr10	ANKRD22	0.0012950000900454643	90581888	241
chr10	STAMBPL1	0.00038890005415464384	90639490	389
chr10	ACTA2	0.0002669272772289007	90694830	242
chr10	FAS	0.0006413434881312088	90750413	704
chr10	CH25H	0.0006213526438886375	90965693	503
chr10	LIPA	0.0006340095862205815	90973325	841
chr10	IFIT2	0.0006860286296800032	91061711	30
chr10	IFIT3	0.0007566626870099729	91087650	116
chr10	IFIT1B	0.00019983325860430129	91137812	33
chr10	IFIT1	0.0005592859649783034	91152302	50
chr10	IFIT5	0.0020950319668822364	91174342	72
chr10	SLC16A12	0.0010012124042168195	91190050	622
chr10	PANK1	0.0005207246645941444	91342744	552
chr10	KIF20B	0.0006805185621229722	91461366	3080
chr10	HTR7	0.0007600884607209888	92500577	2975
chr10	RPP30	0.00033783879366683063	92631472	179
chr10	ANKRD1	0.0006799370245770106	92671852	829
chr10	PCGF5	0.0007043979568860214	92979907	930
chr10	HECTD2	0.0006129088516403831	93170095	718
chr10	PPP1R3C	0.0007340658964254363	93388198	648
chr10	TNKS2	0.0007831304376578363	93558068	658
chr10	FGFBP3	0.000687632153325657	93666345	151
chr10	BTAF1	0.0008339777198657821	93683525	391
chr10	CPEB3	0.000527791574577006	93806448	774
chr10	MARCH5	0.0006193046493917319	94050919	378
chr10	IDE	0.0008110898824938013	94211440	700
chr10	KIF11	0.0005948438124738144	94353042	486
chr10	HHEX	0.000737106910508429	94447944	373
chr10	EXOC6	0.0005770509566331942	94590934	1270
chr10	CYP26C1	0.001073377777451614	94821020	62
chr10	CYP26A1	0.0008621008233539563	94833231	596
chr10	MYOF	0.001035691761773222	95066185	1926
chr10	CEP55	0.0005774628522578917	95256388	358
chr10	FFAR4	0.000606320459925488	95326421	231
chr10	RBP4	0.0007077709425008154	95351443	59
chr10	PDE6C	0.0005688497117227924	95372344	274
chr10	FRA10AC1	0.0006207534051353533	95427639	347
chr10	LGI1	0.0008185792044686154	95517565	547
chr10	SLC35G1	0.0005906758889496059	95653729	538
chr10	PLCE1	0.0005941997795076822	95753745	1234
chr10	NOC3L	0.0005256354157358388	96075003	324
chr10	TBC1D12	0.00039998070892287806	96162260	585
chr10	HELLS	0.00041334352156580155	96305546	426
chr10	CYP2C18	0.00044897838306953085	96443250	185
chr10	CYP2C19	0.0007565074211777161	96447910	1188
chr10	CYP2C9	0.0005635534243081067	96698414	664
chr10	CYP2C8	0.001040180507075393	96796529	661
chr10	C10orf129	0.0005446631895292209	96953956	517
chr10	PDLIM1	0.00038175986253505473	96997328	333
chr10	SORBS1	0.00046735938675263283	97071527	1513
chr10	ALDH18A1	0.0006590069280545133	97365695	470
chr10	TCTN3	0.001426685773059851	97423157	209
chr10	ENTPD1	0.0018400257268049577	97471535	718
chr10	RP11-248J23.7	0.001251503243718467	97620304	201
chr10	C10orf131	0.0009066977660759309	97667359	175
chr10	RP11-248J23.6	0.00129009560066513	97709724	144
chr10	CC2D2B	0.0012295240975296422	97733785	296
chr10	CCNJ	0.000634078581353527	97803150	362
chr10	BLNK	0.0007862631100161455	97951457	828
chr10	DNTT	0.0008463446987168878	98064084	297
chr10	OPALIN	0.0009879658104382286	98102972	107
chr10	TLL2	0.0007683875214697385	98124362	734
chr10	TM9SF3	0.0008249010356959076	98277865	296
chr10	PIK3AP1	0.0007794705544929737	98353068	824
chr10	LCOR	0.0016719131904172305	98592016	613
chr10	C10orf12	0.0017372143210535253	98741040	40
chr10	SLIT1	0.0013774161760493856	98757794	14
chr10	ARHGAP19-SLIT1	0.0009636489897415943	98757794	987
chr10	ARHGAP19	0.0019775428200454696	98978995	381
chr10	FRAT1	0.00155913796515932	99079021	118
chr10	FRAT2	0.0013819881873540208	99092254	74
chr10	RRP12	0.000630069051190815	99116114	428
chr10	AL355490.1	0.0008708854048168028	99179227	75
chr10	PGAM1	0.0005338290432252074	99185916	32
chr10	EXOSC1	0.0009274078425232239	99195898	50
chr10	ZDHHC16	0.0012606962545457698	99205926	52
chr10	MMS19	0.0010973597131909573	99218080	165
chr10	UBTD1	0.0013619769376433351	99258624	363
chr10	ANKRD2	0.0006306283004659708	99332197	76
chr10	HOGA1	0.00015693720314405703	99344079	2
chr10	PI4K2A	0.0008182723192701278	99344130	308
chr10	C10orf62	0.00022201726918618162	99349449	12
chr10	MORN4	0.0007873817290410175	99374309	74
chr10	AVPI1	0.0010595822209033484	99437180	127
chr10	MARVELD1	0.0006119860359791049	99472929	137
chr10	ZFYVE27	0.0007871648250412094	99496877	209
chr10	SFRP5	0.0009827760938270202	99526507	221
chr10	GOLGA7B	0.001043826338505525	99609995	259
chr10	CRTAC1	0.0007428957541416702	99624756	697
chr10	R3HCC1L	0.0002768568980273625	99894386	539
chr10	LOXL4	0.00025585942768554783	100007446	335
chr10	PYROXD2	0.0009069325597371205	100143321	549
chr10	HPS1	0.0007089132120300605	100175954	221
chr10	HPSE2	0.0008595727102999293	100218874	3418
chr10	CNNM1	0.0008969454016912149	101088855	514
chr10	GOT1	0.0005381916874425588	101156626	300
chr10	NKX2-3	0.0006163301997741724	101292689	448
chr10	SLC25A28	0.0006437684297850175	101370281	354
chr10	ENTPD7	0.0008269819978575642	101419262	217
chr10	CUTC	0.0009966059439038067	101462314	134
chr10	COX15	0.0007159126230117162	101471600	69
chr10	ABCC2	0.0006197492450599508	101542488	426
chr10	DNMBP	0.0009660679581131149	101635333	767
chr10	CPN1	0.000596548368378171	101801949	398
chr10	ERLIN1	0.0008311358191825168	101909850	248
chr10	CHUK	0.0013024841175224907	101948054	152
chr10	CWF19L1	0.0005019774309364265	101992054	167
chr10	BLOC1S2	0.0007639163913952356	102033712	69
chr10	PKD2L1	0.000455542523750671	102047902	222
chr10	SCD	0.0005036377791540963	102106880	321
chr10	WNT8B	0.0005899804977677525	102222797	251
chr10	SEC31B	0.0008700051334632433	102246398	72
chr10	NDUFB8	0.0011122559201930241	102265384	69
chr10	HIF1AN	0.0006092646115768352	102288828	438
chr10	PAX2	0.0005320800570639171	102495359	866
chr10	FAM178A	0.0007217719976721028	102672325	273
chr10	MRPL43	0.0006085290688776388	102729214	12
chr10	SEMA4G	0.0015418674133049971	102729274	68
chr10	C10orf2	0.00018392382550323416	102747123	36
chr10	LZTS2	0.0005285966305163611	102756374	49
chr10	PDZD7	0.000670254450078978	102767439	111
chr10	SFXN3	0.0004089955687871128	102790990	63
chr10	KAZALD1	0.0003209863953662171	102821597	101
chr10	TLX1NB	0.0006901397735109853	102849077	213
chr10	HUG1	0.0004515354182461141	102882535	8
chr10	TLX1	0.0006159368493351175	102889256	268
chr10	LBX1	0.0012684049563446607	102986732	489
chr10	BTRC	0.0009034765903324523	103113819	994
chr10	DPCD	0.0006566797389974639	103330316	126
chr10	POLL	0.001153721649871375	103338638	35
chr10	FBXW4	0.000876561722636436	103370422	297
chr10	FGF8	0.0007800844095919122	103529898	81
chr10	NPM3	0.0006164513567847183	103541081	14
chr10	MGEA5	0.0007538253261035465	103544199	92
chr10	KCNIP2	0.000719533148192746	103585730	65
chr10	C10orf76	0.0009534955506745681	103605355	589
chr10	HPS6	0.0009626084400652289	103825146	102
chr10	LDB1	0.0009601927999235981	103867316	124
chr10	PPRC1	0.0008756358894679895	103892786	109
chr10	NOLC1	0.001327695142093569	103911932	130
chr10	ELOVL3	0.0006996719171581801	103986084	75
chr10	PITX3	0.0008653732616829657	103989942	36
chr10	GBF1	0.000856446977447517	104005288	390
chr10	NFKB2	0.0010613929312886495	104153866	53
chr10	PSD	0.0011821928479796991	104162375	53
chr10	FBXL15	0.0010311727104013553	104178945	13
chr10	CUEDC2	0.0009619981339401057	104183001	69
chr10	C10orf95	0.001151400839750878	104209593	62
chr10	TMEM180	0.001547446448404033	104221148	119
chr10	ACTR1A	0.0014445811085552465	104238985	110
chr10	SUFU	0.0013933019635417653	104263743	491
chr10	TRIM8	0.0009109036892083572	104404252	96
chr10	ARL3	0.0009072402249680064	104433487	142
chr10	SFXN2	0.0009156861225688059	104474294	99
chr10	WBP1L	0.0007909806629004235	104503726	338
chr10	CYP17A1	0.0005197770222796098	104590287	79
chr10	C10orf32	0.00037020997407720673	104613979	33
chr10	C10orf32-ASMT	0.00017722193090643256	104614028	50
chr10	AS3MT	0.0006125705704889672	104629272	193
chr10	CNNM2	0.0005959313619701204	104678049	686
chr10	NT5C2	0.0007776075594466849	104845939	499
chr10	RP11-332O19.5	0.00041361157703327764	105005643	145
chr10	INA	0.00037354771245754723	105036919	152
chr10	PCGF6	0.0006260905054683376	105062552	189
chr10	TAF5	0.0005381303262918396	105127723	86
chr10	USMG5	0.0006658544986792096	105148797	23
chr10	PDCD11	0.0004043571255816052	105156404	172
chr10	CALHM2	0.00021260933471522344	105206542	20
chr10	CALHM1	0.0005708001868925909	105213143	63
chr10	CALHM3	0.0006312256601531276	105232560	89
chr10	NEURL	0.0008441881142917742	105253735	402
chr10	SH3PXD2A	0.000910090675707339	105348284	1073
chr10	OBFC1	0.0007441686001073823	105642299	291
chr10	SLK	0.0005574926642456581	105726958	406
chr10	COL17A1	0.0006367063360145885	105791043	280
chr10	SFR1	0.0007456777215088145	105881815	90
chr10	WDR96	0.0006987730744063172	105889645	436
chr10	GSTO1	0.0008434864603256714	105995113	113
chr10	GSTO2	0.00044083089716353196	106028630	143
chr10	ITPRIP	0.0008238149194466229	106071893	163
chr10	CCDC147	0.0005287472568744555	106113521	967
chr10	SORCS3	0.0007690790874064691	106400858	6197
chr10	SORCS1	0.0006227743702131648	108333420	13485
chr10	XPNPEP1	0.0012812238432989463	111624523	6638
chr10	RP11-451M19.3	0.0007449359918643048	111701028	142
chr10	ADD3	0.0005533907348445462	111756125	747
chr10	MXI1	0.0006135582554660803	111967362	510
chr10	SMNDC1	0.0006015106393646418	112050487	564
chr10	DUSP5	0.0005685572508328141	112257595	678
chr10	SMC3	0.0005143552379907943	112327448	498
chr10	RBM20	0.000650983459018157	112404154	1127
chr10	PDCD4	0.0006884839551379735	112631564	141
chr10	BBIP1	0.0007770602157512045	112658487	76
chr10	SHOC2	0.0009864803052847912	112679300	444
chr10	ADRA2A	0.0006810352681683451	112836789	3164
chr10	GPAM	0.0005663437365006461	113909623	2567
chr10	TECTB	0.0008934805949143317	114043492	442
chr10	ACSL5	0.0006636929669345207	114133775	402
chr10	ZDHHC6	0.0008081934954441921	114190057	62
chr10	VTI1A	0.0006656591943676543	114206755	1606
chr10	TCF7L2	0.0005286129086879208	114710008	1719
chr10	HABP2	0.0006649358219959006	115310595	1034
chr10	NRAP	0.0006894220159641342	115348474	467
chr10	CASP7	0.0008164140365756212	115438941	321
chr10	PLEKHS1	0.0008664375204929444	115511212	350
chr10	DCLRE1A	0.0007132938365911062	115594487	145
chr10	NHLRC2	0.001179065142878187	115614419	383
chr10	AL162407.1	0.004273272606745099	115674529	11
chr10	ADRB1	0.0006291079920139475	115803805	520
chr10	C10orf118	0.001033496124233613	115880620	344
chr10	TDRD1	0.0005937547858905675	115939028	247
chr10	VWA2	0.001362773517319804	115999017	234
chr10	AFAP1L2	0.0013669847320543372	116054582	494
chr10	ABLIM1	0.000617598512525934	116190871	1440
chr10	FAM160B1	0.0005021565634406415	116581502	640
chr10	TRUB1	0.0003927273641886659	116697951	430
chr10	ATRNL1	0.0007347759735086955	116853123	3514
chr10	GFRA1	0.0005775946977237653	117816443	1161
chr10	CCDC172	0.0008095904373912059	118083939	396
chr10	PNLIPRP3	0.0005609118152334845	118187378	597
chr10	PNLIP	0.000594411330228458	118305442	255
chr10	PNLIPRP1	0.0006253588516298964	118349896	322
chr10	C10orf82	0.0004283749942464653	118423206	160
chr10	HSPA12A	0.00073158816694524	118430702	614
chr10	ENO4	0.000673621749870016	118609022	250
chr10	KIAA1598	0.0006631481860076659	118643741	663
chr10	VAX1	0.0008552714829638119	118888031	109
chr10	KCNK18	0.0005113480258611994	118956999	205
chr10	SLC18A2	0.0006219032454128305	119000603	220
chr10	PDZD8	0.0005166478441629356	119039999	729
chr10	EMX2	0.0009128959778054086	119301954	1355
chr10	RAB11FIP2	0.0004527144153925616	119764426	1598
chr10	FAM204A	0.0006522039575672302	120065400	1313
chr10	PRLHR	0.0006996600947585953	120352915	891
chr10	CACUL1	0.0007179647228308826	120433678	1292
chr10	NANOS1	0.0009432265621142651	120789227	676
chr10	EIF3A	0.0005789140810912439	120794355	205
chr10	FAM45A	0.0005753247202335002	120863597	238
chr10	SFXN4	0.0008560333990065202	120900278	143
chr10	PRDX3	0.0010895574699994399	120927214	125
chr10	GRK5	0.000788399858479464	120967100	1472
chr10	RGS10	0.0019216467680399924	121259339	435
chr10	TIAL1	0.001367532704270779	121334198	356
chr10	BAG3	0.0011999694513417515	121410881	404
chr10	INPP5F	0.00043570544267594217	121485608	491
chr10	MCMBP	0.00038042968579533155	121588971	332
chr10	SEC23IP	0.001366084721463555	121652222	1322
chr10	PPAPDC1A	0.001173014381696082	122216465	1674
chr10	C10orf85	0.0009108570012560157	122357720	608
chr10	WDR11	0.001040250609759239	122610686	2567
chr10	FGFR2	0.0005517744978850591	123237847	2024
chr10	ATE1	0.000567544955386048	123499938	1575
chr10	NSMCE4A	0.00045203003038556187	123716602	212
chr10	TACC2	0.00066143730324247	123748688	1607
chr10	BTBD16	0.0008650584955721034	124030820	525
chr10	PLEKHA1	0.0006253457796746302	124134211	427
chr10	ARMS2	0.00037319013672490215	124214168	81
chr10	HTRA1	0.0005934373152662763	124221040	443
chr10	DMBT1	0.0005657561600285147	124320180	729
chr10	C10orf120	0.0007365205870414798	124457224	407
chr10	CUZD1	0.0008437681233784556	124591664	375
chr10	FAM24B	0.0009695765359909722	124608593	140
chr10	FAM24A	0.002126830806806569	124670216	90
chr10	C10orf88	0.0008262697341818089	124690418	109
chr10	PSTK	0.0009528804390154767	124713896	147
chr10	IKZF5	0.0010182029221991226	124750321	71
chr10	ACADSB	0.0010302020608223762	124768494	436
chr10	HMX3	0.0011586210761507596	124895477	224
chr10	HMX2	0.0029741602156323987	124907637	20
chr10	BUB3	0.0013925451196304776	124913792	1244
chr10	GPR26	0.0008442431706311474	125425870	1787
chr10	CPXM2	0.000383200488055243	125465722	1743
chr10	CHST15	0.00044665721928171604	125767183	847
chr10	OAT	0.0006667033018701561	126085871	668
chr10	NKX1-2	0.0003294387292762258	126135591	69
chr10	LHPP	0.0006746817673792193	126150402	1069
chr10	RP11-12J10.3	0.0007109092069604895	126305648	25
chr10	FAM53B	0.0005437977028581226	126307860	424
chr10	METTL10	0.0005382784062335781	126436717	151
chr10	FAM175B	0.0013892573001507364	126490353	343
chr10	ZRANB1	0.0010236459938533882	126630691	411
chr10	CTBP2	0.0004580665085143438	126676420	2003
chr10	TEX36	0.0006342175294212792	127265090	1660
chr10	C10orf137	0.0012485173240488919	127408083	145
chr10	MMP21	0.0012204366397136391	127455021	56
chr10	UROS	0.002316779968260123	127477145	151
chr10	BCCIP	0.0018051597296956752	127512114	49
chr10	DHX32	0.0012233176603501357	127524905	140
chr10	FANK1	0.0006451533779129606	127585107	485
chr10	ADAM12	0.0005406062515734738	127700949	2037
chr10	C10orf90	0.000629147344683181	128113565	1692
chr10	DOCK1	0.0005676401414372495	128593977	3619
chr10	FAM196A	0.0005284970778115396	128933693	300
chr10	NPS	0.00035550095320079805	129347612	927
chr10	FOXI2	0.00046385713760854443	129535498	1221
chr10	CLRN3	0.0006322741314982385	129676104	685
chr10	PTPRE	0.0005468700027304207	129705324	1145
chr10	MKI67	0.0006525936946973985	129894922	3921
chr10	MGMT	0.0006056127099702818	131265447	5254
chr10	AL355531.2	0.00042383552895392256	131308883	18
chr10	EBF3	0.0006572639399327482	131633546	800
chr10	GLRX3	0.0009056464841288032	131934662	3606
chr10	TCERG1L	0.0005901864145070586	132890653	6761
chr10	AL450307.1	0.0004689290583497585	133604733	1713
chr10	PPP2R2D	0.000951124642162869	133747954	212
chr10	BNIP3	0.0007779941223850631	133781577	451
chr10	JAKMIP3	0.0005335770531098016	133918174	1205
chr10	DPYSL4	0.0009483506070796013	134000403	155
chr10	STK32C	0.0008927935080354252	134020995	794
chr10	LRRC27	0.000506062570172295	134145613	357
chr10	PWWP2B	0.00027081304990853673	134210671	243
chr10	C10orf91	0.0004849586259581915	134257830	379
chr10	INPP5A	0.0007506293124114484	134351323	1510
chr10	NKX6-2	0.0007919334553059469	134598296	90
chr10	TTC40	0.0008461727019667399	134621895	1695
chr10	GPR123	0.0005043929451353066	134884432	931
chr10	KNDC1	0.0004592209447117615	134973950	596
chr10	UTF1	0.00026000306338617616	135043777	40
chr10	VENTX	0.000666535841329625	135050907	121
chr10	ADAM8	0.0013434519935870165	135075906	151
chr10	TUBGCP2	0.0010213352897772872	135093134	176
chr10	ZNF511	0.0012291414276655714	135121978	117
chr10	CALY	0.0010310180169076028	135138926	37
chr10	PRAP1	0.0006242129990705448	135160649	40
chr10	FUOM	0.0008654245280730388	135168657	34
chr10	ECHS1	0.001212600678659663	135175983	85
chr10	PAOX	0.0011557100172536275	135192694	77
chr10	AL360181.1	7.158056354818541e-05	135192719	2
chr10	RP11-108K14.8	0.0006558510835904664	135204337	13
chr10	MTG1	0.0009778378610822082	135207597	156
chr10	SPRN	0.0008054384920423325	135234169	394
chr10	CYP2E1	0.0004913945579413533	135333909	176
chr10	AL161645.2	0.00013503475045572832	135341025	5
chr10	SYCE1	0.0009238466065384566	135367403	140
chr10	FRG2B	0.0008559925630458724	135437398	165
chr11	BET1L	0.0012867771882876064	167783	69
chr11	SCGB1C1	0.0007503347942087737	193079	2
chr11	ODF3	0.001491987621294991	196737	15
chr11	RIC8A	0.0011299963931532433	207510	33
chr11	SIRT3	0.0014600381758304944	215457	126
chr11	PSMD13	0.001064455532213387	236545	152
chr11	NLRP6	0.0007317881436296608	278364	96
chr11	ATHL1	0.000527537719955669	289134	62
chr11	IFITM5	0.0005249342885428235	298199	35
chr11	IFITM2	0.0011776147516528667	307630	51
chr11	IFITM1	0.0004689290186514127	313505	19
chr11	IFITM3	0.0010031727434760512	319668	192
chr11	B4GALNT4	0.0009466793704599667	369795	305
chr11	PKP3	0.0007355435580070944	392613	123
chr11	SIGIRR	0.0005118115216987825	405715	54
chr11	ANO9	0.0010334877616208092	417932	176
chr11	PTDSS2	0.0008660309525186027	448267	295
chr11	RNH1	0.0007509524300928195	494511	233
chr11	HRAS	0.0008753865885912219	532241	148
chr11	LRRC56	0.0006807715303502131	537526	179
chr11	C11orf35	0.0007638311099590156	554854	69
chr11	RASSF7	0.0013239898543840963	560403	98
chr11	PHRF1	0.0006320474906279522	576485	290
chr11	IRF7	0.00021822569672807837	612552	38
chr11	CDHR5	0.0004766691891670068	616564	107
chr11	SCT	0.00031641175130381376	626430	39
chr11	DRD4	0.0008520446726799725	637292	100
chr11	DEAF1	0.0007677785793703698	644232	341
chr11	EPS8L2	0.0006763082017003132	694437	194
chr11	TMEM80	0.0004670637101183198	695427	81
chr11	TALDO1	0.0005698551158187655	747328	131
chr11	PDDC1	0.0004953992102754458	767219	64
chr11	AP006621.5	0.0007013432243264414	777577	60
chr11	CEND1	0.0007230094599828994	787103	29
chr11	SLC25A22	0.0012436203681231621	790474	47
chr11	PIDD	0.0007039551485697372	799178	96
chr11	RPLP2	0.0016467200271918026	809646	30
chr11	PNPLA2	0.0007005039135424822	818901	54
chr11	EFCAB4A	0.0006870998758844076	826143	45
chr11	CD151	0.0005652090894717191	832842	48
chr11	POLR2L	0.0007160456792185508	837355	50
chr11	TSPAN4	0.0009883992405736637	842807	91
chr11	CHID1	0.000910044165877604	867356	221
chr11	AP2A2	0.000594791742591757	924893	486
chr11	MUC6	0.0006778040992694318	1012820	231
chr11	MUC2	0.0006557259400420616	1074874	564
chr11	MUC5AC	0.0006626619996567162	1151579	345
chr11	MUC5B	0.0008840170705782571	1244295	582
chr11	TOLLIP	0.0010866634158185	1295600	400
chr11	AC136297.1	0.0016362788699394578	1295808	2
chr11	BRSK2	0.0007057491295904703	1411128	947
chr11	MOB2	0.0005871935876369952	1490686	349
chr11	DUSP8	0.001076046164130647	1575273	258
chr11	KRTAP5-1	0.0010103380245669853	1605571	79
chr11	KRTAP5-2	0.0008065572515217549	1618408	60
chr11	KRTAP5-3	0.00049628051791533	1628794	103
chr11	KRTAP5-4	0.0003877846326280871	1642187	117
chr11	KRTAP5-5	0.00048398114468963844	1651032	440
chr11	KRTAP5-6	0.0007273096620824245	1718424	305
chr11	IFITM10	0.0007098047741184255	1753639	179
chr11	RP11-295K3.1	0.00022255864244873178	1768896	29
chr11	CTSD	0.0006946100666771091	1773981	214
chr11	SYT8	0.0003453532725394158	1848708	256
chr11	TNNI2	0.000577847383606044	1860218	24
chr11	LSP1	0.0007398633038957568	1874199	860
chr11	C11orf89	0.0012401410632226404	1910374	19
chr11	TNNT3	0.0005347403124428061	1940791	185
chr11	MRPL23	0.0006431388676957918	1968507	597
chr11	IGF2	0.0008392280836967904	2150341	324
chr11	INS-IGF2	0.0007776742616267719	2153767	117
chr11	INS	0.00026311597369140015	2181008	14
chr11	TH	0.0005917541871727343	2185158	353
chr11	ASCL2	0.0004712896827620526	2289724	323
chr11	C11orf21	0.0005871485503769688	2316874	126
chr11	TSPAN32	0.0007969928120615318	2323226	237
chr11	CD81	0.0005570099001069817	2397406	268
chr11	TSSC4	0.0002338469335238964	2421717	29
chr11	TRPM5	0.0004154541861174809	2425744	134
chr11	KCNQ1	0.0005499385309308105	2465913	1832
chr11	CDKN1C	0.000469332563194702	2904442	92
chr11	SLC22A18AS	0.00029247476474149694	2909009	79
chr11	SLC22A18	0.0005055313748614002	2920950	195
chr11	PHLDA2	0.0007543923333725447	2949502	36
chr11	NAP1L4	0.0005984988701990541	2965666	348
chr11	AC131971.1	0.0010062139619079929	3011092	11
chr11	CARS	0.0006694361736715775	3022151	383
chr11	OSBPL5	0.0011616856372096182	3108345	661
chr11	MRGPRG	0.0012083858157298263	3239173	220
chr11	MRGPRE	0.0011705814307164993	3248927	170
chr11	ZNF195	0.000675212896396245	3360490	982
chr11	ART5	0.0005743885619542078	3659732	850
chr11	ART1	0.000768457965283763	3666357	166
chr11	CHRNA10	0.0009119899797355963	3686816	35
chr11	NUP98	0.0007547505913233153	3692312	550
chr11	PGAP2	0.0016681223529040252	3818953	126
chr11	RHOG	0.0017031306783423018	3848207	108
chr11	STIM1	0.001161425641539302	3875756	1127
chr11	RRM1	0.0011659199099980564	4115936	1003
chr11	OR52B4	0.0006393952628546335	4388492	667
chr11	TRIM21	0.0006051595080324105	4406126	409
chr11	OR52K2	0.00038825001292466213	4470524	273
chr11	OR52K1	0.0005556525810165227	4510108	346
chr11	OR52M1	0.0007715644905468064	4566420	576
chr11	C11orf40	0.0006103078046352415	4592652	349
chr11	OR52I2	0.0011633931560453559	4608020	65
chr11	OR52I1	0.0007221509010274374	4615036	56
