Chromosome	Gene	Score	Gene_start	Number_of_SNP
chr11	SPATA19	0.01959022813058131	133710525	939
chr11	IGSF9B	0.017093105031892333	133778458	688
chr11	JAM3	0.016431240811067137	133938819	644
chr11	NCAPD3	0.015112782898400933	134020013	310
chr11	VPS26B	0.014546405150769704	134094538	74
chr11	THYN1	0.012651810137778503	134118172	16
chr11	ACAD8	0.015829730935449652	134123388	78
chr11	GLB1L3	0.013538874661151269	134144138	249
chr11	GLB1L2	0.01516089727604475	134201767	230
chr11	B3GAT1	0.017060360989951576	134248397	2029
chr11	AP003062.1	0.022474913038007662	134855245	2272
chr12	IQSEC3	0.021380823638954372	175930	580
chr12	SLC6A12	0.0198592964382711	299242	225
chr12	SLC6A13	0.018976685744932758	329788	305
chr12	KDM5A	0.01855949521372907	389294	542
chr12	CCDC77	0.014556083929693379	498438	277
chr12	B4GALNT3	0.01975556620749063	569529	668
chr12	NINJ2	0.017269462793592656	673461	663
chr12	WNK1	0.01694951788894242	861758	622
chr12	RAD52	0.017448325261254588	1021242	348
chr12	ERC1	0.015631449524177145	1099674	2664
chr12	WNT5B	0.01411240216940108	1639056	806
chr12	FBXL14	0.018408805493866455	1675158	128
chr12	ADIPOR2	0.01911723947228438	1797739	522
chr12	CACNA2D4	0.019334400722933763	1901122	659
chr12	LRTM2	0.025430677747705268	1929432	94
chr12	DCP1B	0.02155973476345814	2055219	211
chr12	CACNA1C	0.021865082058978948	2079951	3140
chr12	FKBP4	0.015415591063446461	2904118	227
chr12	ITFG2	0.013735762747282141	2921787	98
chr12	NRIP2	0.01782962581118918	2934513	37
chr12	AC005841.1	0.02217826781744089	2958396	26
chr12	FOXM1	0.02025426713493327	2966846	56
chr12	RHNO1	0.025190165656482088	2985423	2
chr12	TULP3	0.018845177338295667	2986388	364
chr12	TEAD4	0.016464006131055718	3068495	507
chr12	TSPAN9	0.022805568830155647	3186520	1577
chr12	PRMT8	0.018221268359357383	3490514	949
chr12	EFCAB4B	0.016699621339025306	3715798	983
chr12	PARP11	0.019358466797977893	3900212	1334
chr12	CCND2	0.022024703012288635	4382937	824
chr12	C12orf5	0.03219438316088251	4430370	183
chr12	FGF23	0.028922055438389386	4477392	170
chr12	FGF6	0.02553992615339701	4537320	268
chr12	C12orf4	0.01950273008663106	4596893	155
chr12	RAD51AP1	0.020305677757756862	4647949	64
chr12	DYRK4	0.01795510150222714	4671369	216
chr12	RP11-500M8.7	0.020104828970850117	4714109	54
chr12	AKAP3	0.020694913366009707	4724673	234
chr12	NDUFA9	0.023581465873099255	4758260	33
chr12	RP11-234B24.6	0.022192829552187418	4766799	298
chr12	GALNT8	0.023157101152340962	4829506	289
chr12	KCNA6	0.02162546131858889	4918341	376
chr12	KCNA1	0.024070717112872116	5019070	438
chr12	KCNA5	0.025772946813288174	5153084	1199
chr12	NTF3	0.024394931490322378	5541277	1219
chr12	ANO2	0.02154604781681232	5641034	1861
chr12	VWF	0.02175350502762618	6058039	1153
chr12	CD9	0.01227243380348648	6308880	476
chr12	PLEKHG6	0.01141529576395064	6419601	298
chr12	TNFRSF1A	0.008489924577915066	6437922	52
chr12	SCNN1A	0.0070761851113945486	6456008	131
chr12	LTBR	0.01941427252842073	6484210	174
chr12	CD27	0.02095309156743812	6554032	155
chr12	TAPBPL	0.027681028170510522	6560855	57
chr12	VAMP1	0.01934219563731966	6571402	111
chr12	MRPL51	0.015665368752476178	6601149	85
chr12	NCAPD2	0.017741713846632107	6602521	203
chr12	GAPDH	0.015371271948691024	6643092	25
chr12	IFFO1	0.013817145335162945	6647540	61
chr12	NOP2	0.016704246890732428	6666028	29
chr12	CHD4	0.018741754486139756	6679248	134
chr12	LPAR5	0.015249190441204551	6728000	51
chr12	ACRBP	0.013385993578629107	6747240	40
chr12	ING4	0.015465601691953218	6759445	43
chr12	ZNF384	0.012824717747963166	6775642	56
chr12	PIANP	0.013391332163853612	6802957	74
chr12	COPS7A	0.021346717691638956	6832906	168
chr12	MLF2	0.016850860865218382	6857169	156
chr12	PTMS	0.01150040289549047	6874681	17
chr12	LAG3	0.012089322246436426	6881677	28
chr12	CD4	0.015866423314743274	6896023	179
chr12	GPR162	0.014608491575734765	6930710	39
chr12	GNB3	0.009484012364246102	6949117	45
chr12	CDCA3	0.012748495659339817	6953956	21
chr12	USP5	0.01641572175417424	6961291	38
chr12	TPI1	0.007380763750893017	6976282	17
chr12	SPSB2	0.009863997740062169	6980098	15
chr12	LRRC23	0.019345958453070758	6982732	161
chr12	ENO2	0.019481073537904365	7022908	46
chr12	ATN1	0.015244124859392038	7033625	55
chr12	C12orf57	0.0266875237162805	7052140	32
chr12	PTPN6	0.02702239894920018	7055630	65
chr12	EMG1	0.019638465678206117	7072407	40
chr12	PHB2	0.014215777600155077	7074489	18
chr12	LPCAT3	0.017870228795167708	7085347	25
chr12	C1S	0.021941068403298195	7096350	272
chr12	C1R	0.010053271268866331	7187512	14
chr12	C1RL	0.01639562611322001	7242182	119
chr12	RBP5	0.014175416846805702	7276279	47
chr12	CLSTN3	0.014530062519385671	7282293	153
chr12	PEX5	0.015115664724897246	7341280	490
chr12	ACSM4	0.014668174438900373	7456879	322
chr12	CD163L1	0.011367919156021773	7499280	439
chr12	CD163	0.013266632756820523	7623408	454
chr12	APOBEC1	0.014879015009504944	7801995	653
chr12	GDF3	0.022327127915256765	7842377	185
chr12	DPPA3	0.027716460083030133	7864049	133
chr12	CLEC4C	0.025448041512418546	7882010	238
chr12	NANOGNB	0.012790943492718256	7917811	68
chr12	NANOG	0.03512278333508625	7940389	244
chr12	SLC2A14	0.029935758680697568	7965107	541
chr12	SLC2A3	0.020192352271012765	8071825	335
chr12	FOXJ2	0.017826164758765587	8185298	250
chr12	C3AR1	0.01563337501795325	8210897	49
chr12	NECAP1	0.019585216844877074	8234806	85
chr12	CLEC4A	0.015977328491717284	8276227	51
chr12	ZNF705A	0.021092490043038127	8290732	241
chr12	FAM90A1	0.019558778202753473	8373855	587
chr12	CLEC6A	0.02453081439036581	8608521	571
chr12	CLEC4D	0.023503361196955477	8662070	119
chr12	CLEC4E	0.02686681046192107	8685900	196
chr12	AICDA	0.025127058492468206	8754761	158
chr12	MFAP5	0.027114521653503493	8789941	188
chr12	RIMKLB	0.018951063000999777	8834195	459
chr12	A2ML1	0.019469909449382376	8975067	529
chr12	PHC1	0.02169109219386197	9066491	141
chr12	M6PR	0.03180200173073348	9092958	48
chr12	KLRG1	0.02862301595566429	9102639	301
chr12	A2M	0.02188824415611946	9220259	278
chr12	PZP	0.019405374417213895	9301435	1224
chr12	KLRB1	0.01367358608341037	9747146	782
chr12	CLEC2D	0.01652974597369921	9817564	347
chr12	CLECL1	0.01542582721853909	9868455	189
chr12	CD69	0.022861524864968466	9905081	287
chr12	KLRF1	0.023044615432848237	9980076	227
chr12	CLEC2B	0.0234628290875028	10005582	140
chr12	KLRF2	0.023617340284192212	10034087	96
chr12	CLEC2A	0.02421052653668068	10051271	207
chr12	CLEC12A	0.0238947194579329	10103914	239
chr12	CLEC1B	0.02675425061977647	10138240	195
chr12	CLEC12B	0.02197921778313899	10163225	69
chr12	CLEC9A	0.02311085593441432	10183275	123
chr12	CLEC1A	0.022244967356864917	10222152	220
chr12	CLEC7A	0.020353675293795538	10269375	161
chr12	OLR1	0.016112786470538116	10310901	148
chr12	TMEM52B	0.014812647621198475	10323140	194
chr12	GABARAPL1	0.015701965244794922	10365056	112
chr12	KLRD1	0.019791071282551607	10378656	512
chr12	KLRK1	0.021172016556613275	10524951	152
chr12	KLRC4-KLRK1	0.02119976939559906	10524951	137
chr12	KLRC4	0.01653280128078358	10559982	9
chr12	KLRC3	0.015957353539159592	10564910	1
chr12	NKG2-E	0.0213386485829394	10564910	53
chr12	KLRC2	0.025043533646678263	10579452	63
chr12	KLRC1	0.02038526649917605	10594862	201
chr12	EIF2S3L	0.019774180572212065	10658200	449
chr12	MAGOHB	0.022344728300194152	10758611	294
chr12	STYK1	0.02422111673753047	10771537	244
chr12	YBX3	0.020798861702610662	10851682	248
chr12	TAS2R7	0.022658656587612902	10954130	170
chr12	TAS2R8	0.01204969280248995	10958649	28
chr12	TAS2R9	0.02135206709029588	10961692	45
chr12	PRR4	0.03060691657013756	10977558	460
chr12	TAS2R10	0.020771684831555188	10977915	8
chr12	PRH1	0.03910014500088081	11033609	13
chr12	TAS2R13	0.041709528677942274	11060524	6
chr12	PRH2	0.02520002640102591	11081834	19
chr12	TAS2R14	0.021187439210254476	11090004	1313
chr12	TAS2R50	0.018828813939431123	11138511	10
chr12	TAS2R20	0.019554731101437507	11149093	17
chr12	TAS2R19	0.013043107315962229	11174217	13
chr12	TAS2R31	0.015058088166306284	11182985	13
chr12	TAS2R46	0.027865638896795344	11213963	12
chr12	TAS2R43	0.022662436433151818	11243885	4
chr12	TAS2R30	0.020866434060238876	11285556	12
chr12	TAS2R42	0.021019245923779108	11338598	259
chr12	PRB3	0.020801178408941183	11418856	258
chr12	PRB4	0.022429193705575598	11460016	216
chr12	PRB1	0.021189518295719616	11504756	308
chr12	PRB2	0.0181775423498575	11544475	723
chr12	ETV6	0.018002417930656062	11802787	1469
chr12	BCL2L14	0.02131683227200914	12202777	867
chr12	LRP6	0.021515158495428732	12268958	734
chr12	MANSC1	0.019167151777114488	12482197	358
chr12	LOH12CR2	0.014911432302191137	12508341	22
chr12	LOH12CR1	0.02357609294946053	12510012	547
chr12	DUSP16	0.018081557380783563	12628828	465
chr12	CREBL2	0.0189184647677254	12764760	212
chr12	GPR19	0.019668260621676516	12813824	181
chr12	CDKN1B	0.021450571404638723	12867991	60
chr12	APOLD1	0.021135758028692695	12878850	372
chr12	DDX47	0.014611048191807087	12966249	289
chr12	GPRC5A	0.01644117737914198	13043715	308
chr12	GPRC5D	0.010559301781728479	13093708	143
chr12	HEBP1	0.016214273391890553	13127797	252
chr12	KIAA1467	0.03471802029827304	13197217	423
chr12	GSG1	0.040193721175323764	13236493	43
chr12	EMP1	0.023882621784642455	13349649	570
chr12	C12orf36	0.01962595233968742	13524022	828
chr12	GRIN2B	0.01693705521621045	13693164	3435
chr12	ATF7IP	0.02020909142772129	14518609	1747
chr12	PLBD1	0.017761367541202777	14656594	323
chr12	GUCY2C	0.011300933580902235	14765575	486
chr12	HIST4H4	0.015203152288973412	14920932	189
chr12	H2AFJ	0.012679526333338903	14927269	51
chr12	WBP11	0.014275976834577314	14939409	79
chr12	C12orf60	0.016508340336926317	14956505	259
chr12	SMCO3	0.01840374877262725	14957583	44
chr12	ART4	0.014131482136863981	14978502	69
chr12	MGP	0.011997141360655592	15034114	14
chr12	ERP27	0.015096953490760293	15066968	162
chr12	ARHGDIB	0.010988619227289437	15094950	122
chr12	PDE6H	0.015674768321836268	15125955	366
chr12	RERG	0.018054934509499215	15260716	1030
chr12	PTPRO	0.01668146461596937	15475330	1177
chr12	EPS8	0.01156890884921961	15773091	669
chr12	STRAP	0.023980396993626335	16035324	46
chr12	DERA	0.015182481183457138	16064105	691
chr12	SLC15A5	0.014837022480398542	16341418	802
chr12	MGST1	0.01231063961227101	16500075	846
chr12	LMO3	0.015087501826045279	16701306	2171
chr12	RERGL	0.01545590440305241	18233802	5004
chr12	PIK3C2G	0.017700084889830704	18400547	1960
chr12	PLCZ1	0.018307548047112047	18836102	333
chr12	CAPZA3	0.015443438310779966	18891044	956
chr12	PLEKHA5	0.018013642459834372	19282647	2365
chr12	AEBP2	0.01700861988346954	19556978	4430
chr12	PDE3A	0.019666956536186758	20522178	3084
chr12	SLCO1C1	0.019067247005681204	20848288	611
chr12	SLCO1B3	0.013423478359438967	20963635	222
chr12	LST3	0.006733625751821544	20968607	2
chr12	SLCO1B7	0.016104600704519075	20968672	1478
chr12	RP11-125O5.2	0.01998668713112141	21200112	452
chr12	SLCO1B1	0.02231664522940722	21284135	662
chr12	SLCO1A2	0.020507468395341164	21417533	803
chr12	IAPP	0.019684267334939838	21507892	145
chr12	PYROXD1	0.021238015170929297	21590548	339
chr12	RECQL	0.01445544080740135	21621844	175
chr12	GOLT1B	0.013860711805483478	21654714	138
chr12	C12orf39	0.012641061511381684	21679240	67
chr12	GYS2	0.016255989942085637	21689122	459
chr12	LDHB	0.020693900222033806	21788275	353
chr12	KCNJ8	0.022227405445091143	21917888	46
chr12	ABCC9	0.02552607902545026	21950334	603
chr12	CMAS	0.014339790432501946	22199107	251
chr12	ST8SIA1	0.017320062709323326	22216706	1632
chr12	C2CD5	0.016689196432313785	22601516	392
chr12	ETNK1	0.018509043832362782	22778008	2071
chr12	SOX5	0.019281595988270853	23682439	5672
chr12	BCAT1	0.022009218357554452	24964294	2778
chr12	AC026310.1	0.009017831664106569	25055242	15
chr12	C12orf77	0.01549275647772708	25146357	258
chr12	LRMP	0.017213591590564327	25173935	567
chr12	CASC1	0.015240888996640126	25261353	507
chr12	LYRM5	0.008829655255336409	25348149	47
chr12	KRAS	0.02714165604898827	25357722	610
chr12	AC087239.1	0.02685127842882678	25381514	58
chr12	IFLTD1	0.01725178399971056	25562240	2408
chr12	RASSF8	0.020445656342887433	26111961	1610
chr12	BHLHE41	0.017620832540587113	26272958	88
chr12	SSPN	0.015313956731698667	26274923	954
chr12	ITPR2	0.018627597820261934	26490341	2712
chr12	ASUN	0.020048607537425826	27058113	287
chr12	FGFR1OP2	0.02859671481331002	27091315	118
chr12	TM7SF3	0.022805910629346882	27126127	200
chr12	MED21	0.02467854388712925	27175478	268
chr12	C12orf71	0.020236182451924774	27233990	453
chr12	STK38L	0.021003002516496515	27396900	688
chr12	ARNTL2	0.025755202420107197	27485786	513
chr12	SMCO2	0.023873350990380862	27619742	426
chr12	PPFIBP1	0.016560424068397517	27676363	822
chr12	REP15	0.012771905323039399	27849427	38
chr12	MRPS35	0.017644429142104037	27863705	196
chr12	MANSC4	0.016043897000858218	27915670	96
chr12	KLHL42	0.015319897391019745	27932952	535
chr12	PTHLH	0.020562014420611355	28111016	812
chr12	CCDC91	0.01840489955683381	28286181	3550
chr12	FAR2	0.021678988461675146	29302035	2585
chr12	ERGIC2	0.037084394711664886	29490284	149
chr12	OVCH1-AS1	0.0251757563314513	29542226	171
chr12	OVCH1	0.02165763238348852	29565406	395
chr12	TMTC1	0.021322104424054043	29653772	4152
chr12	IPO8	0.015611629780483938	30781921	3204
chr12	CAPRIN2	0.018449650577513455	30862485	700
chr12	TSPAN11	0.0154743808871019	31079361	1003
chr12	DDX11	0.022152931367499167	31226778	627
chr12	FAM60A	0.02211111768128325	31433517	576
chr12	AC024940.1	0.006748079322697111	31477249	4
chr12	DENND5B	0.022669716966657365	31535156	1454
chr12	METTL20	0.01947037843410706	31800093	373
chr12	AMN1	0.017616479511867584	31824070	377
chr12	H3F3C	0.015479543349261991	31944122	759
chr12	KIAA1551	0.01610317558713937	32112303	1239
chr12	BICD1	0.01788345201436294	32259768	2075
chr12	FGD4	0.018524853697323727	32552462	1539
chr12	DNM1L	0.018785441871095123	32832133	457
chr12	YARS2	0.021483891978911786	32880423	242
chr12	PKP2	0.01979206308520837	32943678	2139
chr12	SYT10	0.014482639475948167	33527172	2749
chr12	ALG10	0.016497810933296275	34175215	4825
chr12	ALG10B	0.02058028141209505	38710379	5330
chr12	CPNE8	0.01710025326081606	39040623	2602
chr12	KIF21A	0.02104308760546247	39687029	1413
chr12	ABCD2	0.01790369785595404	39943834	426
chr12	C12orf40	0.015619454003084851	40019968	501
chr12	SLC2A13	0.015415630743852615	40148822	1494
chr12	LRRK2	0.013478461326400645	40590545	1173
chr12	MUC19	0.018498892597734653	40787196	1737
chr12	CNTN1	0.018036930284845393	41086243	2322
chr12	PDZRN4	0.020435352604802674	41582249	3630
chr12	GXYLT1	0.018723729806459782	42475646	1352
chr12	YAF2	0.017487026461496212	42550905	275
chr12	AC020629.1	0.029495646799048026	42624049	11
chr12	PPHLN1	0.01623671467971713	42632248	923
chr12	ZCRB1	0.00917289176043616	42705879	44
chr12	PRICKLE1	0.018816893799126332	42852139	2566
chr12	ADAMTS20	0.01971502451645874	43747668	3285
chr12	PUS7L	0.01898047088575414	44122409	605
chr12	IRAK4	0.015243134721844779	44152746	126
chr12	TWF1	0.013810181411500474	44187525	121
chr12	TMEM117	0.01603637671816512	44229769	2945
chr12	NELL2	0.014455784618761786	44902057	2040
chr12	DBX2	0.01050696457618786	45408454	736
chr12	ANO6	0.012296224993006366	45609769	1786
chr12	ARID2	0.016346921830869422	46123447	871
chr12	SCAF11	0.020070481250956482	46312913	581
chr12	SLC38A1	0.022091637473672737	46576845	972
chr12	SLC38A2	0.014963403142148635	46751971	938
chr12	SLC38A4	0.027125954815740094	47158545	1665
chr12	AMIGO2	0.014542409165550461	47469489	580
chr12	PCED1B	0.012560678670807708	47473385	2115
chr12	RPAP3	0.01817349250583874	48057069	1246
chr12	ENDOU	0.010334452216697057	48103516	106
chr12	RAPGEF3	0.012160990513911587	48128454	139
chr12	SLC48A1	0.013697038617090065	48147698	149
chr12	HDAC7	0.015392258366380827	48176504	245
chr12	AC004466.1	0.01288138085569441	48178705	12
chr12	VDR	0.02135466918790639	48235319	508
chr12	TMEM106C	0.02608977421107669	48357351	88
chr12	COL2A1	0.027636232605017647	48366747	231
chr12	RP1-228P16.5	0.024563922483188637	48413553	119
chr12	SENP1	0.023897504745901146	48436680	301
chr12	PFKM	0.02990462464894403	48498921	190
chr12	ASB8	0.032566280481541206	48541570	183
chr12	C12orf68	0.03152268673053681	48577365	46
chr12	DKFZP779L1853	0.023586149770048914	48592169	66
chr12	OR10AD1	0.029692349252035843	48596080	437
chr12	H1FNT	0.03728860711148466	48722762	328
chr12	ZNF641	0.04187841621020505	48733790	89
chr12	AC024257.1	0.032526750634644705	48759918	231
chr12	ANP32D	0.035028513201441194	48866447	272
chr12	C12orf54	0.03629688866229	48876285	164
chr12	OR8S1	0.027243637442789678	48901136	253
chr12	LALBA	0.024660121235756394	48961466	239
chr12	KANSL2	0.02146659496126952	49047183	284
chr12	CCNT1	0.020811652697867736	49082246	114
chr12	LINC00935	0.02041905700165116	49121217	178
chr12	ADCY6	0.02087642957966117	49159974	113
chr12	CACNB3	0.02082854463141641	49207576	79
chr12	DDX23	0.01868390198204734	49223546	71
chr12	RND1	0.01581043146665827	49250927	114
chr12	RP11-302B13.5	0.021256321187561225	49297285	68
chr12	CCDC65	0.017251273074275597	49297892	84
chr12	AC073610.5	0.01964523885887861	49315766	51
chr12	ARF3	0.02291951419478136	49329505	118
chr12	WNT10B	0.025300993240448832	49359122	43
chr12	WNT1	0.01087910474954413	49372397	30
chr12	DDN	0.015210282591076922	49388931	33
chr12	PRKAG1	0.007498731349012751	49396056	42
chr12	KMT2D	0.01724922913123717	49412757	128
chr12	RHEBL1	0.027057264805290547	49458467	40
chr12	DHH	0.025316121068709115	49483203	45
chr12	LMBR1L	0.024298418553058514	49490918	66
chr12	TUBA1B	0.024020956913108963	49521564	125
chr12	TUBA1A	0.02040813710927115	49578578	101
chr12	TUBA1C	0.027323752425058873	49582518	347
chr12	PRPH	0.021876508093515205	49687034	157
chr12	TROAP	0.028898207517607428	49717018	109
chr12	C1QL4	0.021718838013883777	49726199	44
chr12	DNAJC22	0.022804417555320085	49740699	77
chr12	SPATS2	0.02601851616451542	49760366	566
chr12	KCNH3	0.028578771556556647	49932939	73
chr12	MCRS1	0.032684831469320746	49950326	48
chr12	PRPF40B	0.021316475133414964	49962000	148
chr12	FAM186B	0.024213179731523742	49976667	104
chr12	FMNL3	0.017485736761172283	50031723	233
chr12	TMBIM6	0.019867007771610955	50101507	351
chr12	NCKAP5L	0.023934524046303526	50184928	213
chr12	BCDIN3D	0.021813410627519868	50231572	62
chr12	FAIM2	0.021388872317678817	50260678	315
chr12	AQP2	0.021639961430731325	50344523	108
chr12	AQP5	0.033737050804296384	50355652	8
chr12	AQP6	0.02062648436370453	50360976	25
chr12	RACGAP1	0.020932155903840826	50370705	113
chr12	ASIC1	0.022754608915050583	50451330	87
chr12	SMARCD1	0.030746863846462247	50478754	36
chr12	GPD1	0.019593848320941108	50497601	28
chr12	COX14	0.02741610752380204	50505761	45
chr12	CERS5	0.018648936179266266	50523574	132
chr12	LIMA1	0.01982487107763855	50569570	231
chr12	AC140061.12	0.024288837130217063	50690488	48
chr12	FAM186A	0.020897290231908228	50720012	245
chr12	LARP4	0.021268943688698787	50786165	245
chr12	DIP2B	0.024767728309910367	50898767	627
chr12	ATF1	0.03034839086052854	51157492	208
chr12	TMPRSS12	0.03153392737891177	51236702	217
chr12	METTL7A	0.03285935659534389	51317254	141
chr12	HIGD1C	0.031936306695043	51347704	147
chr12	SLC11A2	0.02859380632053377	51373183	205
chr12	LETMD1	0.02333356645028975	51441744	116
chr12	CSRNP2	0.024005260161709344	51454989	111
chr12	TFCP2	0.020308721443903912	51487445	381
chr12	POU6F1	0.02572776061862398	51580718	168
chr12	AC139768.1	0.02890263417894446	51619859	37
chr12	DAZAP2	0.02303510283425623	51632075	67
chr12	SMAGP	0.01170362237265698	51638341	113
chr12	BIN2	0.015399639309316334	51674821	254
chr12	CELA1	0.02249120710904664	51722226	100
chr12	GALNT6	0.01841912671064917	51745030	155
chr12	SLC4A8	0.020174574124233974	51785100	426
chr12	SCN8A	0.01860202183702969	51984049	899
chr12	AC068987.1	0.011576711288095823	52203788	10
chr12	ANKRD33	0.016371665765165012	52281743	257
chr12	ACVRL1	0.015879108507951906	52300691	195
chr12	ACVR1B	0.010856929405588156	52345450	207
chr12	GRASP	0.012246643309288315	52400723	65
chr12	NR4A1	0.01320895508571865	52416615	201
chr12	C12orf44	0.012538323255731915	52463029	267
chr12	KRT80	0.015066081144912173	52562779	491
chr12	KRT7	0.01606353865758064	52626303	184
chr12	KRT86	0.015811938003398574	52643083	329
chr12	KRT81	0.011218671707866678	52679696	33
chr12	KRT83	0.011848144969066467	52708084	213
chr12	AC121757.1	0.029611181063933185	52709127	5
chr12	KRT85	0.010569432718389749	52753789	186
chr12	KRT84	0.011812179068712557	52771595	164
chr12	KRT82	0.015195375894459686	52787714	170
chr12	KRT75	0.012211962262929437	52817853	150
chr12	KRT6B	0.008174587993421929	52840434	115
chr12	KRT6C	0.010487619777062298	52862299	203
chr12	KRT6A	0.013806269134588121	52880957	181
chr12	KRT5	0.017866302621331882	52908358	142
chr12	AC055736.1	0.01868626985827923	52922914	72
chr12	KRT71	0.021948131368916417	52937692	141
chr12	KRT74	0.01939480811990295	52959565	143
chr12	KRT72	0.019801441052201774	52979372	175
chr12	KRT73	0.017652699669258656	53001353	143
chr12	KRT2	0.020867326123696368	53038341	187
chr12	KRT1	0.019308061604339576	53068519	112
chr12	KRT77	0.014300675817578183	53083409	309
chr12	KRT76	0.016601525225081487	53161938	311
chr12	KRT3	0.020633527164133105	53183468	82
chr12	KRT4	0.01913182588085256	53200332	139
chr12	KRT79	0.01917981963090687	53215193	93
chr12	KRT78	0.016616343400881115	53231587	266
chr12	KRT8	0.016051970295043266	53290976	481
chr12	KRT18	0.0186430288340417	53342654	144
chr12	EIF4B	0.017528845505606162	53399941	292
chr12	TENC1	0.016281353976247533	53440752	87
chr12	SPRYD3	0.016588631304908653	53458387	74
chr12	IGFBP6	0.017160209464923852	53491219	36
chr12	SOAT2	0.01250767002609829	53497301	216
chr12	CSAD	0.013057280217291854	53551446	138
chr12	ZNF740	0.017210724533550367	53574483	35
chr12	ITGB7	0.01661171900001215	53585101	54
chr12	RARG	0.01877841349669199	53604353	86
chr12	MFSD5	0.020197217908213192	53645034	71
chr12	ESPL1	0.017059999424825504	53662082	137
chr12	PFDN5	0.011678210483561489	53689074	22
chr12	C12orf10	0.017515586723878512	53693469	33
chr12	AAAS	0.022406319813156647	53701239	53
chr12	SP7	0.018458494962618317	53720361	119
chr12	SP1	0.019525941575646532	53773959	233
chr12	AMHR2	0.020299947925542357	53817638	62
chr12	PRR13	0.017272541725338666	53835388	15
chr12	PCBP2	0.017377846881192704	53835524	91
chr12	MAP3K12	0.025147764772394735	53874273	39
chr12	TARBP2	0.02388994776419035	53894704	15
chr12	NPFF	0.022031942056645527	53900473	5
chr12	ATF7	0.026844273582509532	53901639	382
chr12	ATP5G2	0.019077469266956127	54026509	238
chr12	CALCOCO1	0.02233291666140232	54104902	473
chr12	HOXC13	0.026395688598451473	54332534	522
chr12	HOXC12	0.03702662179893293	54348617	65
chr12	HOXC11	0.03613838683635061	54366909	43
chr12	HOXC10	0.03836226908988347	54378848	15
chr12	RP11-834C11.12	0.039798738967178025	54379628	6
chr12	HOXC6	0.039977756481796294	54384407	31
chr12	HOXC9	0.04267602584803201	54388678	18
chr12	HOXC8	0.018478435994463537	54402831	6
chr12	HOXC4	0.03549215139878524	54410714	214
chr12	HOXC5	0.02780145181915399	54426636	10
chr12	SMUG1	0.04969239507719959	54558528	259
chr12	CBX5	0.03401094429019785	54624723	137
chr12	HNRNPA1	0.043009175241975235	54673976	19
chr12	NFE2	0.028133085617113623	54685894	23
chr12	COPZ1	0.029598063351155435	54694985	132
chr12	GPR84	0.01380890427977632	54756228	19
chr12	ZNF385A	0.021577445945795887	54762916	80
chr12	ITGA5	0.034278294554407625	54789044	133
chr12	GTSF1	0.02136306913993272	54849733	176
chr12	NCKAP1L	0.019004072001730307	54891494	253
chr12	PDE1B	0.021041373809235417	54943133	104
chr12	PPP1R1A	0.020213451146216543	54969170	166
chr12	LACRT	0.01572887084369923	55024594	88
chr12	DCD	0.014866754439081142	55038374	488
chr12	MUCL1	0.016308040815375274	55224302	1046
chr12	TESPA1	0.015969021414032964	55341801	523
chr12	NEUROD4	0.011265268082079203	55413728	350
chr12	OR9K2	0.016011061413652935	55523464	469
chr12	OR10A7	0.03591160136017918	55614808	270
chr12	OR6C74	0.026061878633496367	55640981	123
chr12	OR6C6	0.020794336861086792	55688071	117
chr12	OR6C1	0.022944696150918705	55714345	77
chr12	OR6C3	0.02185860035316594	55725484	114
chr12	OR6C75	0.015993453507836406	55758894	163
chr12	OR6C65	0.023428593470622233	55794213	125
chr12	OR6C76	0.03389256050762288	55820037	110
chr12	OR6C2	0.048289604274640116	55845997	124
chr12	OR6C70	0.04066362931543503	55862983	124
chr12	OR6C68	0.03696443570728044	55886146	280
chr12	OR6C4	0.01685101331921743	55944982	166
chr12	OR2AP1	0.018019447872598973	55968198	244
chr12	OR10P1	0.019298078120029837	56030643	168
chr12	METTL7B	0.017543204196017192	56075329	98
chr12	ITGA7	0.018189752718353994	56078351	124
chr12	RP11-644F5.10	0.013768158657543649	56109819	12
chr12	RDH5	0.023052832890389556	56114150	16
chr12	CD63	0.02177981974870179	56119106	37
chr12	GDF11	0.012862173500141912	56137063	39
chr12	SARNP	0.016143896000630514	56146246	10
chr12	RP11-762I7.5	0.017487242544041045	56151058	140
chr12	ORMDL2	0.015191950667353191	56211702	4
chr12	DNAJC14	0.019874285761010118	56214743	38
chr12	MMP19	0.016955147804390485	56229216	91
chr12	WIBG	0.02182707188371753	56295196	128
chr12	DGKA	0.02244710422401647	56321102	61
chr12	PMEL	0.02035470065277659	56347888	48
chr12	CDK2	0.021473656424683966	56360552	14
chr12	RAB5B	0.023251260167906497	56367696	73
chr12	SUOX	0.022856478346198115	56390963	30
chr12	IKZF4	0.016770462679339414	56401442	66
chr12	RPS26	0.011817200583764655	56435636	58
chr12	ERBB3	0.016477779361960997	56473640	111
chr12	RP11-603J24.9	0.021092635984338946	56495114	7
chr12	PA2G4	0.025387623479494224	56498102	27
chr12	RPL41	0.022616044984799657	56510369	13
chr12	ESYT1	0.022713473992417636	56512033	114
chr12	MYL6B	0.020370529543742858	56546039	17
chr12	MYL6	0.02272956359577822	56551944	17
chr12	SMARCC2	0.026056628603257168	56556766	78
chr12	RNF41	0.025410705303914597	56598284	57
chr12	NABP2	0.022804248616461503	56615798	21
chr12	SLC39A5	0.025870651367157323	56623832	33
