Chromosome	Gene	Score	Gene_start	Number_of_SNP
chr14	PRKD1	0.0043628889916013675	30045686	4714
chr14	G2E3	0.003801263537273786	31028328	910
chr14	SCFD1	0.0036364511791383753	31091317	811
chr14	COCH	0.004751981957251145	31343719	414
chr14	STRN3	0.0040016955554953455	31363004	494
chr14	AP4S1	0.005384922000641034	31494311	283
chr14	HECTD1	0.004266344665044155	31569317	425
chr14	HEATR5A	0.004007421872404472	31760993	281
chr14	RP11-176H8.1	0.003263656529500335	31803517	332
chr14	DTD2	0.002531580703107696	31915241	84
chr14	NUBPL	0.00456714276184395	31959161	2077
chr14	RP11-187E13.1	0.005701140449209806	32414058	466
chr14	RP11-187E13.2	0.0030213867007751797	32476107	296
chr14	ARHGAP5	0.0019686520633357975	32545319	652
chr14	AKAP6	0.0031680743055544007	32798478	3290
chr14	NPAS3	0.003549560851439005	33404138	4941
chr14	EGLN3	0.0026511231628920337	34393436	3189
chr14	SPTSSA	0.0025074919669254175	34901994	136
chr14	EAPP	0.0037987663353248858	34985134	296
chr14	SNX6	0.002482147513688109	35030299	501
chr14	CFL2	0.0031079161982226337	35179592	385
chr14	BAZ1A	0.002621822323146635	35221936	999
chr14	SRP54	0.002538868696713764	35451162	624
chr14	FAM177A1	0.003185103557617515	35514112	259
chr14	PPP2R3C	0.0021885415435345325	35554672	214
chr14	KIAA0391	0.0025109174879511618	35591051	799
chr14	PSMA6	0.004592750985011134	35747838	442
chr14	NFKBIA	0.003604499320577377	35870716	708
chr14	INSM2	0.003012034957260201	36003247	203
chr14	RALGAPA1	0.0034902718504020917	36007557	781
chr14	BRMS1L	0.00544074033747467	36295523	1176
chr14	MBIP	0.0051179643271432925	36767769	1255
chr14	SFTA3	0.0034818242073332436	36942492	458
chr14	NKX2-1	0.00419556274068484	36985601	152
chr14	NKX2-8	0.003854452565924955	37049783	340
chr14	PAX9	0.005048032695672732	37126772	282
chr14	SLC25A21	0.0038467242949708513	37147635	2230
chr14	SLC25A21-AS1	0.003131416255871964	37641092	63
chr14	MIPOL1	0.0038473883695462883	37667117	1358
chr14	FOXA1	0.005183536446688093	38059188	99
chr14	TTC6	0.0036031547335298483	38065051	2339
chr14	SSTR1	0.004328004660860489	38677203	534
chr14	CLEC14A	0.003656857030139294	38723307	1561
chr14	SEC23A	0.004392823514324556	39501122	2259
chr14	GEMIN2	0.004443627990643757	39583426	150
chr14	TRAPPC6B	0.0023214437664962496	39617014	161
chr14	PNN	0.0014229149007523555	39644386	162
chr14	MIA2	0.0031652027439202407	39699434	139
chr14	RP11-407N17.3	0.002561583548766576	39703105	137
chr14	CTAGE5	0.00680528830672989	39734487	655
chr14	FBXO33	0.004370276648673644	39866872	6286
chr14	LRFN5	0.004614886265292763	42076772	14549
chr14	FSCB	0.003294631537303304	44973544	8593
chr14	C14orf28	0.004377122816743683	45366497	849
chr14	KLHL28	0.005440380484775929	45393521	189
chr14	FAM179B	0.006799374000059252	45431410	395
chr14	PRPF39	0.007831458237637623	45553301	107
chr14	FKBP3	0.006988132538336569	45584802	53
chr14	FANCM	0.006299184165062781	45605142	243
chr14	MIS18BP1	0.004626299618992908	45672392	2769
chr14	RPL10L	0.004106397584797981	47120221	3453
chr14	MDGA2	0.00362650625968177	47308825	10002
chr14	RPS29	0.0038472009937252816	50043389	4637
chr14	AL139099.1	0.0007065193797457143	50064192	7
chr14	LRR1	0.002563627959655001	50065414	112
chr14	RPL36AL	0.00325009365198654	50085236	21
chr14	MGAT2	0.016071395918377328	50087488	16
chr14	DNAAF2	0.001694143999969351	50091891	96
chr14	POLE2	0.0027335196400535425	50110272	202
chr14	KLHDC1	0.003594348505013009	50159822	172
chr14	KLHDC2	0.0010987109294715372	50234325	60
chr14	NEMF	0.0027287729135394255	50249996	163
chr14	AL627171.2	0.005499593701414364	50291992	3
chr14	AL627171.1	0.00420269259698044	50300809	39
chr14	ARF6	0.002803925278668733	50359809	243
chr14	C14orf182	0.0031067610512227326	50448429	611
chr14	C14orf183	0.005421078696911573	50550368	305
chr14	VCPKMT	0.00461787180990981	50575349	108
chr14	SOS2	0.004194810730069903	50583846	638
chr14	L2HGDH	0.002395600213074891	50704280	355
chr14	ATP5S	0.004913029019649061	50779043	102
chr14	CDKL1	0.003284678679343916	50796309	461
chr14	MAP4K5	0.0031233071852929074	50885218	433
chr14	ATL1	0.004759212152590651	50999226	368
chr14	SAV1	0.005089403587304665	51098775	334
chr14	NIN	0.005912669968082831	51186480	725
chr14	PYGL	0.005375459888933508	51324608	478
chr14	ABHD12B	0.00941293246125787	51338877	114
chr14	TRIM9	0.004018081931603837	51441979	1214
chr14	TMX1	0.0042403609036410755	51706879	1075
chr14	FRMD6	0.0034859186435257567	51955817	2257
chr14	GNG2	0.00790652588641739	52292912	1234
chr14	RP11-463J10.2	0.006377238534024376	52382862	16
chr14	AL358333.1	0.009282950162541678	52436013	6
chr14	C14orf166	0.007513444076288411	52456192	105
chr14	NID2	0.007650057252453677	52471520	1170
chr14	PTGDR	0.004082154828705821	52734430	897
chr14	PTGER2	0.003031873531402645	52781022	493
chr14	TXNDC16	0.0031991333722300582	52897307	807
chr14	GPR137C	0.0038617348103784487	53019865	353
chr14	ERO1L	0.0016678405162626722	53106633	275
chr14	PSMC6	0.003442154618291122	53173889	88
chr14	STYX	0.0012046951354819627	53196897	179
chr14	GNPNAT1	0.004162788483244295	53241911	166
chr14	FERMT2	0.001903736262995937	53323985	832
chr14	DDHD1	0.004164268468662222	53510685	2638
chr14	BMP4	0.004116054992188011	54416453	2543
chr14	CDKN3	0.0032561375139139722	54863566	1075
chr14	CNIH1	0.002794703963312796	54893653	160
chr14	GMFB	0.004480296969120423	54941201	133
chr14	CGRRF1	0.0046471695823161255	54976529	141
chr14	SAMD4A	0.005875860673496707	55033814	1085
chr14	GCH1	0.005636812091443832	55308725	472
chr14	WDHD1	0.004501900139249215	55405667	408
chr14	SOCS4	0.0027916135044067543	55493947	69
chr14	MAPK1IP1L	0.002990982538229419	55518348	196
chr14	LGALS3	0.004894508296282997	55590827	231
chr14	DLGAP5	0.004910108899957484	55614829	411
chr14	FBXO34	0.00625184940150955	55738020	629
chr14	ATG14	0.004278218702449306	55833109	245
chr14	TBPL2	0.00548256267194508	55880258	634
chr14	KTN1	0.0035570199504624863	56025789	2361
chr14	PELI2	0.0058545784871165745	56584531	2527
chr14	TMEM260	0.005035709265599374	56955071	1412
chr14	RP11-1085N6.3	0.004437685683315016	57115682	583
chr14	OTX2	0.004813665576818052	57267424	1177
chr14	EXOC5	0.004291135456904968	57670517	1236
chr14	AL391152.1	0.0007175189926800687	57671887	8
chr14	AP5M1	0.0035962427432049355	57735626	210
chr14	NAA30	0.0028547836774638377	57857261	340
chr14	C14orf105	0.0033497318162115115	57936018	341
chr14	SLC35F4	0.003264673956799946	58030639	2782
chr14	C14orf37	0.005136037952410396	58466452	984
chr14	ACTR10	0.006363891472779755	58666797	123
chr14	PSMA3	0.0025555220034751565	58711548	93
chr14	AL132989.1	0.014339404151354748	58754750	3
chr14	ARID4A	0.005486510738157859	58765102	255
chr14	TOMM20L	0.0021468914636357324	58862633	50
chr14	TIMM9	0.006161447748757772	58875211	32
chr14	KIAA0586	0.004727960695542038	58894102	386
chr14	DACT1	0.0033828088717943773	59100684	1814
chr14	DAAM1	0.003614421702902256	59655363	2718
chr14	GPR135	0.004915282682065833	59895739	388
chr14	L3HYPDH	0.0017736153442581178	59927080	137
chr14	JKAMP	0.0021709403924445045	59951160	110
chr14	CCDC175	0.002323229905815263	59971256	490
chr14	RTN1	0.002623336416571066	60062693	1154
chr14	LRRC9	0.005199782979380693	60386430	649
chr14	PCNXL4	0.005648973491539954	60558628	292
chr14	DHRS7	0.005171799521285046	60610837	260
chr14	PPM1A	0.004849568441407521	60712469	538
chr14	C14orf39	0.0032619226482869406	60863186	831
chr14	SIX6	0.004041597510375562	60975668	17
chr14	SIX1	0.005417054048790852	61110132	337
chr14	SIX4	0.004570554715470506	61176245	155
chr14	MNAT1	0.01064132043989182	61201459	687
chr14	TRMT5	0.002905662516690715	61438168	42
chr14	SLC38A6	0.0031228808540276092	61447831	558
chr14	PRKCH	0.002996470944647995	61654276	1687
chr14	TMEM30B	0.00405659040932968	61744087	17
chr14	RP11-47I22.4	0.004233262176957561	61995845	150
chr14	RP11-47I22.3	0.003988588885020901	62037257	468
chr14	HIF1A	0.0021919693402326435	62162230	276
chr14	SNAPC1	0.002247067595840515	62229074	733
chr14	SYT16	0.0044077753114974355	62453802	2885
chr14	KCNH5	0.004463559039294038	63173286	4051
chr14	RHOJ	0.006326944145305721	63670831	854
chr14	PPP2R5E	0.004629245806054807	63838074	1198
chr14	WDR89	0.004004993146940286	64063756	391
chr14	SGPP1	0.004953263449123877	64150931	459
chr14	SYNE2	0.0035705324762170657	64319682	1360
chr14	ESR2	0.0037874163146149097	64550949	1278
chr14	MTHFD1	0.00395850532989847	64854748	433
chr14	ZBTB25	0.003805364636974451	64915823	199
chr14	AKAP5	0.0021032072336241215	64932216	25
chr14	ZBTB1	0.003961680460785222	64970429	138
chr14	HSPA2	0.001825427355535881	65002622	64
chr14	PPP1R36	0.0027332601322115537	65016619	350
chr14	PLEKHG3	0.003289165351836536	65170819	452
chr14	SPTB	0.00954691958046015	65213001	929
chr14	CHURC1	0.0032656914748986146	65381078	127
chr14	FNTB	0.004807307436651231	65381202	299
chr14	GPX2	0.004116231029184094	65405869	18
chr14	RAB15	0.003488381702918335	65412531	123
chr14	MAX	0.002871879071974606	65472891	1217
chr14	FUT8	0.005433039579640221	65877309	2580
chr14	CTD-2014B16.3	0.003837447869649933	66424014	2015
chr14	GPHN	0.0035102959535552743	66974124	4198
chr14	FAM71D	0.00354296683818201	67656109	201
chr14	MPP5	0.0033032698770662896	67707825	270
chr14	ATP6V1D	0.002997157141738793	67761087	353
chr14	EIF2S1	0.0022294095918181647	67826713	110
chr14	PLEK2	0.0025219062546996125	67853699	177
chr14	TMEM229B	0.0038469779595620823	67913800	545
chr14	PLEKHH1	0.0045351794223115	68000017	248
chr14	PIGH	0.0050999576311532195	68048671	191
chr14	ARG2	0.0010389099015177107	68086514	145
chr14	VTI1B	0.001495389585078804	68113791	63
chr14	RP11-1012A1.4	0.000545814664029818	68126536	88
chr14	RDH11	0.001886104715447178	68143517	89
chr14	RDH12	0.0018656693207685989	68168602	169
chr14	ZFYVE26	0.0032202497552649943	68194090	469
chr14	RAD51B	0.004097521381853503	68286495	4031
chr14	ZFP36L1	0.0031256778747866545	69254376	396
chr14	ACTN1	0.0034777592827795246	69340859	1020
chr14	DCAF5	0.0036731588060355505	69517597	534
chr14	EXD2	0.0035439475095904857	69658227	263
chr14	GALNT16	0.0027865696733960625	69725993	582
chr14	ERH	0.0020579788771605684	69846847	123
chr14	SLC39A9	0.0028711882646363044	69864731	268
chr14	PLEKHD1	0.0025363484336581696	69951408	310
chr14	CCDC177	0.003525118423711694	70037482	126
chr14	KIAA0247	0.0028546931533962663	70078312	397
chr14	SRSF5	0.0046133378731939715	70193616	217
chr14	SLC10A1	0.002910561893745613	70242133	234
chr14	SMOC1	0.0032252015757936988	70320847	1163
chr14	SLC8A3	0.003300016413123195	70510933	1316
chr14	COX16	0.0039039886118718485	70791797	641
chr14	SYNJ2BP	0.01068000826287339	70838147	419
chr14	ADAM21	0.003656276710233082	70918873	395
chr14	ADAM20	0.00238749542268729	70989074	393
chr14	MED6	0.00333619597255976	71047973	385
chr14	TTC9	0.0017253554822826396	71108503	420
chr14	MAP3K9	0.0031426761300687367	71189242	906
chr14	PCNX	0.0052523548134350865	71374121	1471
chr14	AC004817.1	0.0059205641113791035	71683030	554
chr14	SIPA1L1	0.012935421891050099	71787165	2107
chr14	RGS6	0.005830522884464177	72399155	4146
chr14	AC005477.1	0.0019400623950542044	72456190	18
chr14	DPF3	0.003982415551236042	73086003	1584
chr14	DCAF4	0.005314536013976262	73393039	340
chr14	ZFYVE1	0.005579742825211535	73436158	485
chr14	RBM25	0.006492720762775913	73525143	378
chr14	PSEN1	0.005159113388576194	73603125	408
chr14	PAPLN	0.0027231530510308847	73704204	274
chr14	NUMB	0.004094617223121934	73741814	949
chr14	HEATR4	0.004017224776430778	73945188	293
chr14	ACOT1	0.0004774912424680541	74003817	9
chr14	ACOT2	0.0043390436976898155	74034323	86
chr14	ACOT4	0.004226135177055537	74058409	131
chr14	ACOT6	0.0025730444731676162	74077648	160
chr14	DNAL1	0.0032620290867077964	74111577	344
chr14	PNMA1	0.00509395815607871	74178493	33
chr14	ELMSAN1	0.004221997848058	74181824	471
chr14	PTGR2	0.0049691155987240335	74318546	192
chr14	RP5-1021I20.4	0.002767360439334997	74318673	214
chr14	ZNF410	0.003678344959497122	74353319	252
chr14	FAM161B	0.0038417815109486574	74398203	117
chr14	COQ6	0.005053889911245505	74416628	58
chr14	ENTPD5	0.0036974035903811005	74424712	396
chr14	CCDC176	0.0039426483315223755	74486055	224
chr14	ALDH6A1	0.004993349025018499	74523552	161
chr14	LIN52	0.003706719309494596	74551498	701
chr14	VSX2	0.0024890383908143647	74706174	318
chr14	ABCD4	0.0028010881349296735	74752125	160
chr14	VRTN	0.0037817424475345405	74769771	339
chr14	SYNDIG1L	0.0022055962089224386	74872595	278
chr14	NPC2	0.005680005365931829	74942894	181
chr14	ISCA2	0.0068875206365770734	74960422	18
chr14	LTBP2	0.0060041165306524025	74964872	622
chr14	AREL1	0.004230974494426841	75120139	198
chr14	AC007956.1	0.0074577465804136	75158878	54
chr14	FCF1	0.00335706886473099	75179846	137
chr14	YLPM1	0.005489751787493989	75230068	377
chr14	PROX2	0.002871778720146055	75319735	111
chr14	DLST	0.0034462679574150785	75348593	140
chr14	RPS6KL1	0.0024784026780739926	75370656	153
chr14	PGF	0.002005015542016954	75408536	229
chr14	EIF2B2	0.00365914177614209	75469613	130
chr14	MLH3	0.004010043538737253	75480466	182
chr14	ACYP1	0.004407971512964987	75519923	36
chr14	ZC2HC1C	0.002644885766092981	75530872	72
chr14	NEK9	0.006279637454758741	75548821	172
chr14	TMED10	0.005804612593014639	75598172	272
chr14	RP11-293M10.1	0.00478450276676495	75705318	260
chr14	FOS	0.003307903361301868	75745476	473
chr14	JDP2	0.0022964270967271126	75894418	774
chr14	BATF	0.00263797550555056	75988767	294
chr14	FLVCR2	0.0028582646341375876	76044959	358
chr14	TTLL5	0.0036723421320148586	76099967	1011
chr14	C14orf1	0.001277215991078162	76116133	38
chr14	IFT43	0.004240470611726888	76368478	832
chr14	TGFB3	0.0046887354618144715	76424441	94
chr14	GPATCH2L	0.004283420782920964	76618258	922
chr14	ESRRB	0.0033490031166038266	76776956	1925
chr14	VASH1	0.003531760272909476	77228531	796
chr14	ANGEL1	0.002729152172575469	77253587	180
chr14	C14orf166B	0.004362201902015767	77292714	563
chr14	IRF2BPL	0.003923219942093961	77490887	609
chr14	KIAA1737	0.005236490248288136	77564439	178
chr14	RP11-463C8.4	0.005787023878349658	77564653	86
chr14	TMEM63C	0.0042916665965781284	77582910	859
chr14	ZDHHC22	0.0025658352740585127	77597612	45
chr14	AC007375.1	0.002585775165883874	77607025	11
chr14	NGB	0.004611677952640252	77731825	37
chr14	POMT2	0.005093059842100803	77741298	253
chr14	GSTZ1	0.00837924019855364	77787226	66
chr14	TMED8	0.003529771715829534	77801363	176
chr14	SAMD15	0.005907551716767122	77843031	100
chr14	NOXRED1	0.002718019305515395	77860363	149
chr14	FKSG61	2.0818360894258437e-05	77882740	1
chr14	VIPAS39	0.003311452382753859	77893017	170
chr14	AHSA1	0.0022423633385298554	77924212	98
chr14	ISM2	0.003993301640684999	77940739	158
chr14	SPTLC2	0.0033616204555503046	77972339	897
chr14	ALKBH1	0.003384607311902244	78138746	470
chr14	SLIRP	0.002261854099176059	78174413	73
chr14	SNW1	0.0020781151522264057	78183941	262
chr14	C14orf178	0.0026159210463109197	78227172	143
chr14	AC008372.1	0.002409304152357075	78227710	4
chr14	ADCK1	0.0030655366042821107	78266425	1731
chr14	NRXN3	0.0037319992590345882	78708733	9189
chr14	DIO2	0.003977430154083296	80663872	1725
chr14	CEP128	0.00364166358832376	80943329	2677
chr14	TSHR	0.003447724690476421	81421332	1238
chr14	GTF2A1	0.0035496626881389905	81641795	260
chr14	STON2	0.0021099029587246542	81726999	967
chr14	SEL1L	0.005464471249807592	81937892	10765
chr14	RP11-497E19.2	0.0036726086688240694	85994942	9692
chr14	FLRT2	0.003419529470945534	85996487	3565
chr14	RP11-322L20.1	0.004302024376598528	87372121	5784
chr14	GALC	0.0036586624754153616	88304163	3462
chr14	GPR65	0.0036302577226172425	88471467	642
chr14	KCNK10	0.0034471490784941275	88649112	1245
chr14	SPATA7	0.0033561549402744317	88851267	333
chr14	PTPN21	0.003308543753199649	88932121	405
chr14	ZC3H14	0.004829279397088804	89029252	210
chr14	EML5	0.003940196000558105	89078774	708
chr14	TTC8	0.0038913985658188682	89290496	977
chr14	FOXN3	0.004057139746570389	89591214	2729
chr14	RP11-944C7.1	0.0035870541739049903	90095264	392
chr14	EFCAB11	0.0036987636240670817	90261012	1186
chr14	TDP1	0.0026537822428089673	90421282	436
chr14	KCNK13	0.003328320584557897	90528108	821
chr14	PSMC1	0.004784311000978914	90722838	271
chr14	NRDE2	0.0038434476791101273	90742579	445
chr14	CALM1	0.004164929386345265	90862845	434
chr14	TTC7B	0.0035021980296821393	91006931	1901
chr14	RPS6KA5	0.0020754471201085926	91336798	1052
chr14	C14orf159	0.0027326392643174033	91526676	829
chr14	GPR68	0.004908995752990187	91698875	126
chr14	CTD-2547L24.3	0.0042275514477020295	91709102	53
chr14	CCDC88C	0.002702851053367919	91737666	968
chr14	SMEK1	0.0030420149671106893	91923954	559
chr14	AL133373.1	0.002701647272208692	92038787	229
chr14	CATSPERB	0.002492993278859328	92047039	1053
chr14	TC2N	0.0036876870470952785	92246094	295
chr14	FBLN5	0.004720095555207956	92335755	445
chr14	TRIP11	0.003967889535824669	92432334	421
chr14	ATXN3	0.0047415867900313146	92524895	447
chr14	NDUFB1	0.003778029292608929	92582465	108
chr14	CPSF2	0.0036547738852575687	92588280	667
chr14	SLC24A4	0.0021267361211891153	92788924	1574
chr14	RIN3	0.0029070775793177206	92980117	1077
chr14	LGMN	0.00489660461983334	93170151	355
chr14	GOLGA5	0.005898792184563729	93260575	631
chr14	CHGA	0.0026815437157498554	93389424	308
chr14	ITPK1	0.004396566070345862	93403258	1117
chr14	MOAP1	0.005230916558056248	93648540	254
chr14	RP11-371E8.4	0.005575514650043035	93651317	74
chr14	C14orf142	0.00984968186349568	93669238	8
chr14	UBR7	0.005714296926620293	93673400	113
chr14	BTBD7	0.0062189836068259	93703895	515
chr14	UNC79	0.0047840735839198	93799564	1440
chr14	COX8C	0.007652666076089203	93813536	15
chr14	PRIMA1	0.003918460422916527	94184643	662
chr14	FAM181A	0.002736887515847817	94385239	537
chr14	ASB2	0.0036080816180965405	94400498	402
chr14	RP11-131H24.4	0.00443562682939113	94405900	31
chr14	OTUB2	0.005984801618543097	94492674	353
chr14	DDX24	0.002052533746977841	94517265	203
chr14	IFI27L1	0.0018284813360605642	94547627	159
chr14	IFI27	0.001911837868293203	94571181	107
chr14	IFI27L2	0.002318829866400914	94594115	74
chr14	PPP4R4	0.0029794935399314122	94612464	616
chr14	SERPINA10	0.0033954013365760944	94749649	100
chr14	SERPINA6	0.003323956855850036	94770584	288
chr14	SERPINA1	0.003932138237044925	94843083	437
chr14	SERPINA11	0.003935075034224085	94908800	288
chr14	SERPINA9	0.004224903978584501	94929053	192
chr14	SERPINA12	0.003140575754533131	94953610	323
chr14	SERPINA4	0.003961720555737771	95027427	133
chr14	SERPINA5	0.00620238774976945	95027778	243
chr14	RP11-986E7.7	0.003529565278539096	95058394	756
chr14	SERPINA3	0.001433521984386722	95078713	74
chr14	GSC	0.004378919697042063	95234552	1581
chr14	DICER1	0.003791555590456842	95552564	1141
chr14	CLMN	0.003650415144790664	95648276	1113
chr14	SYNE3	0.004450221683809642	95883830	825
chr14	RP11-1070N10.3	0.005329804167310951	95982472	176
chr14	GLRX5	0.004503228583834484	95999839	726
chr14	TCL1B	0.0028321327138703285	96152753	637
chr14	TCL1A	0.004134996043819035	96176303	1037
chr14	C14orf132	0.0035966473773194592	96505660	1505
chr14	BDKRB2	0.004313960476219755	96671015	329
chr14	RP11-404P21.8	0.006069204240721589	96671180	297
chr14	BDKRB1	0.00217462667924466	96722160	117
chr14	DKFZP434O1614	0.0010649773770189542	96741382	35
chr14	ATG2B	0.002026853837707704	96747594	323
chr14	GSKIP	0.0030240969814024246	96829813	60
chr14	AK7	0.0037015803900763444	96858447	413
chr14	PAPOLA	0.004400262016928565	96967769	866
chr14	VRK1	0.0039714879833549575	97263640	3196
chr14	RP11-204N11.1	0.0033595981159840736	98215600	2441
chr14	C14orf64	0.0037601504739687122	98391946	3009
chr14	C14orf177	0.0033927179296865907	99177949	3941
chr14	BCL11B	0.004585755034820744	99635623	2114
chr14	SETD3	0.002305780799091748	99864082	513
chr14	CCNK	0.002714266283640316	99947505	70
chr14	CCDC85C	0.003814302352665486	99977602	630
chr14	HHIPL1	0.004210756064813549	100111446	282
chr14	CYP46A1	0.004867495459475882	100150640	229
chr14	EML1	0.004567406456457877	100204029	1011
chr14	EVL	0.0029802527719850276	100437785	854
chr14	DEGS2	0.0025620357379114826	100612755	247
chr14	YY1	0.0033004318276831303	100704634	353
chr14	SLC25A29	0.0030711844490409162	100757447	114
chr14	SLC25A47	0.0028303733989882614	100789673	96
chr14	WARS	0.0034278284472696184	100800124	261
chr14	WDR25	0.005459754536285853	100842754	524
chr14	BEGAIN	0.0046238685143895385	101003485	537
chr14	DLK1	0.005093361815671873	101192041	619
chr14	AL117190.2	0.002322429698445223	101295065	436
chr14	RTL1	0.002961422288497827	101346991	170
chr14	AL117190.3	0.0038843106115859045	101359264	1558
chr14	DIO3	0.005020931447337371	102027687	1883
chr14	RP11-796G6.2	0.0037820279057145835	102196773	458
chr14	PPP2R5C	0.004066611798333265	102228134	1005
chr14	DYNC1H1	0.003398636648741583	102430864	570
chr14	HSP90AA1	0.0035732352086097815	102547074	362
chr14	WDR20	0.0033970858599747687	102605839	348
chr14	MOK	0.0037289067553556193	102690836	374
chr14	ZNF839	0.007408881732851185	102783713	161
chr14	CINP	0.003093866831468453	102808955	69
chr14	TECPR2	0.003352669046221882	102829299	655
chr14	ANKRD9	0.0031653134205390076	102973178	257
chr14	RCOR1	0.004011141292541302	103058997	963
chr14	TRAF3	0.0035328159752984092	103243812	804
chr14	AMN	0.0036053267304029957	103388992	75
chr14	CDC42BPB	0.0038145476429175284	103398715	646
chr14	EXOC3L4	0.0025071578721357506	103566480	254
chr14	TNFAIP2	0.003944525419386557	103589778	795
chr14	EIF5	0.004428893022219769	103799880	796
chr14	MARK3	0.007298070565590042	103851728	683
chr14	CKB	0.006299644310586336	103985995	78
chr14	TRMT61A	0.00856861516511524	103995520	99
chr14	BAG5	0.0035647515104082444	104022880	58
chr14	KLC1	0.005593651709208149	104028232	67
chr14	RP11-73M18.2	0.0041053459810930105	104029298	583
chr14	XRCC3	0.004561615027392979	104163945	80
chr14	AL049840.1	0.0034328867388804035	104177606	10
chr14	ZFYVE21	0.004058994136630025	104182066	89
chr14	PPP1R13B	0.003912509369375571	104200088	689
chr14	C14orf2	0.005596913687189138	104378624	294
chr14	TDRD9	0.0018427712889480274	104394798	738
chr14	RD3L	0.0023870205632825297	104406762	12
chr14	ASPG	0.0022590911309664464	104552015	286
chr14	KIF26A	0.0040109432532022685	104605059	605
chr14	C14orf144	0.004231464961194144	104710540	989
chr14	TMEM179	0.003691978548551298	104941014	1450
chr14	C14orf180	0.002235886050932548	105046020	58
chr14	INF2	0.0019903430176681234	105155942	410
chr14	ADSSL1	0.0027396840214916466	105190522	141
chr14	SIVA1	0.0039854322131818755	105219436	87
chr14	AKT1	0.0015022770523749063	105235685	137
chr14	ZBTB42	0.0023772135781660714	105266932	160
chr14	CEP170B	0.0018529213828903997	105331616	448
chr14	PLD4	0.002760380984335605	105391152	106
chr14	AHNAK2	0.006548956460807438	105403580	483
chr14	C14orf79	0.006775749935409379	105452111	145
chr14	CDCA4	0.006132743841020678	105475909	149
chr14	GPR132	0.0072840119976191895	105515727	253
chr14	JAG2	0.005876977574635067	105607317	316
chr14	NUDT14	0.002239091893218246	105639274	84
chr14	BRF1	0.0036447894596662064	105675622	486
chr14	BTBD6	0.0011754775366045794	105714826	15
chr14	PACS2	0.004424253681808545	105766899	120
chr14	TEX22	0.004352876623918988	105864915	20
chr14	MTA1	0.0033317431088839456	105886158	96
chr14	CRIP2	0.0051566516991485185	105939298	19
chr14	CRIP1	0.010149729671553713	105952653	11
chr14	C14orf80	0.0029147656161522756	105956191	94
chr14	TMEM121	0.005678226193664706	105992939	345
chr14	KIAA0125	0.004018841378794946	106383837	4146
chr15	GOLGA6L6	0.002715044490028189	20737093	267
chr15	OR4M2	0.013263702201269366	22368477	3
chr15	OR4N4	0.001310737249989672	22382381	4
chr15	AC010760.1	0.0011862024524134508	22456894	1
chr15	GOLGA6L1	0.0028246748893751413	22736245	127
chr15	TUBGCP5	0.003260463951127622	22833394	476
chr15	CYFIP1	0.004248447173056442	22892004	711
chr15	NIPA2	0.0032889545540171106	23004683	210
chr15	NIPA1	0.003987773118473608	23043276	503
chr15	GOLGA8I	0.0038028070832107565	23255241	104
chr15	GOLGA8S	6.514553572607777e-05	23599894	1
chr15	GOLGA6L2	0.0035056953885728437	23684644	354
chr15	MKRN3	0.0035928601947389422	23810453	540
chr15	MAGEL2	0.004213628171171347	23888690	130
chr15	NDN	0.0032397660650716306	23930564	3274
chr15	NPAP1	0.004055152074258042	24920540	4988
chr15	SNRPN	0.0025060730330736113	25068793	1119
chr15	SNURF	0.002962172578832789	25200180	974
chr15	UBE3A	0.0027925714689457496	25582380	2263
chr15	ATP10A	0.0033330121998941657	25922419	4246
chr15	GABRB3	0.003087055602794727	26788692	3420
chr15	GABRA5	0.0026877104063737266	27111509	427
chr15	GABRG3	0.003433048319627047	27216428	2935
chr15	OCA2	0.0036861658431271856	28000020	1868
chr15	HERC2	0.005109298272605439	28356185	393
chr15	GOLGA8G	0.0138823712547844	28764756	1
chr15	GOLGA8M	0.0033591016493373536	28947099	182
chr15	APBA2	0.004469731195191724	29129628	919
chr15	FAM189A1	0.0035959397560798106	29412456	2437
chr15	NDNL2	0.0025468606135397253	29560352	10
chr15	TJP1	0.003940977194556273	29991570	1803
chr15	GOLGA8J	0.002672655807034152	30375157	216
chr15	GOLGA8T	0.0029716647668706878	30427351	15
chr15	CHRFAM7A	0.0015758383852292864	30653442	11
chr15	GOLGA8R	0.0020399925351793587	30695942	6
chr15	GOLGA8Q	0.0014461946342147693	30844182	29
chr15	GOLGA8H	0.0032378320893335704	30896328	47
chr15	ARHGAP11B	0.0019361549155729127	30916696	1004
chr15	FAN1	0.003347660393271869	31196054	454
chr15	MTMR10	0.004171099600428315	31231143	292
chr15	TRPM1	0.001958072777014412	31293263	1403
chr15	KLF13	0.0024224741564256936	31619057	972
chr15	OTUD7A	0.0029178276820096783	31775328	2245
chr15	CHRNA7	0.0043753268287986995	32322690	872
chr15	GOLGA8K	0.0023721126008585123	32684982	6
chr15	AC135983.2	0.002385198330149131	32774821	23
chr15	GOLGA8N	0.0037227263469468085	32885656	25
chr15	ARHGAP11A	0.0017779259913220278	32907344	96
chr15	SCG5	0.0034978358611984215	32933876	369
chr15	GREM1	0.0014471799580627453	33010174	235
chr15	FMN1	0.004642224680197878	33057746	3438
chr15	RYR3	0.002800359502072878	33603162	3988
chr15	AVEN	0.0038127449325617347	34158427	714
chr15	CHRM5	0.0028989952982293723	34260920	468
chr15	EMC7	0.003906840931991046	34376217	84
